state,collection_date,Inpatient Beds Occupied by COVID-19 Patients Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied by COVID-19 Patients Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
KS,6/7/2020,198.8693694,181.5419271,216.1968116,0.02146464646,0.01680794986,0.02612134307,,,
KY,6/7/2020,419.7074986,395.760319,443.6546781,0.02881594627,0.02432650597,0.03330538657,,,
LA,6/7/2020,514.8780757,478.526348,551.2298033,0.03613080265,0.03245050625,0.03981109906,,,
MA,6/7/2020,1682.641284,1615.754623,1749.527945,0.1161680458,0.1102710746,0.122065017,,,
MD,6/7/2020,1490.034483,1473.857946,1506.211019,0.1796475996,0.1446491767,0.2146460225,,,
ME,6/7/2020,65.86885246,62.58506143,69.15264349,0.02156795618,-0.003119497081,0.04625540944,,,
MI,6/7/2020,779.0919138,747.809197,810.3746307,0.03174603175,0.02797129725,0.03552076624,,,
MN,6/7/2020,602.2474411,592.6425509,611.8523314,0.04883622514,0.030257448,0.06741500228,,,
MO,6/7/2020,615.5846723,600.9354897,630.2338549,0.02991957105,0.02230821819,0.0375309239,,,
MS,6/7/2020,716.0834485,685.8638894,746.3030076,0.08246120534,0.07284290945,0.09207950123,,,
MT,6/7/2020,30.04444444,21.99180106,38.09708783,0.009665427509,0.005098998772,0.01423185625,,,
NC,6/7/2020,1024.906967,973.3740667,1076.439867,0.04769500718,0.04430908838,0.05108092597,,,
ND,6/7/2020,30.73736128,21.43762191,40.03710065,0.00987654321,0.005836968144,0.01391611828,,,
NE,6/7/2020,281.8172185,261.6341979,302.0002392,0.05168744299,0.04235785366,0.06101703232,,,
NH,6/7/2020,95.81124932,83.46956052,108.1529381,0.0284679089,0.01985895724,0.03707686056,,,
NJ,6/7/2020,1686.555254,1621.073642,1752.036867,0.0936985173,0.08871658084,0.09868045376,,,
NM,6/7/2020,328.744186,302.4672569,355.0211152,0.08644400786,0.07489864473,0.09798937099,,,
NV,6/7/2020,425.4887574,402.4386887,448.5388261,0.05587822952,0.04708576616,0.06467069288,,,
NY,6/7/2020,4020.912675,3940.281657,4101.543692,0.08615690169,0.08240568881,0.08990811456,,,
OH,6/7/2020,782.6076665,738.0591421,827.1561908,0.02456072226,0.02249477042,0.0266266741,,,
OK,6/7/2020,273.9251086,254.8057568,293.0444603,0.01825683342,0.01465550839,0.02185815845,,,
OR,6/7/2020,128.0374886,115.4431648,140.6318125,0.01779801325,0.01246577409,0.0231302524,,,
PA,6/7/2020,1782.918991,1716.13652,1849.701463,0.05454009434,0.05157383816,0.05750635052,,,
PR,6/7/2020,141.2198276,119.8759971,162.5636581,0.01359223301,0.0111790677,0.01600539832,,,
RI,6/7/2020,236.596206,224.7462126,248.4461993,0.09959349593,0.07052225056,0.1286647413,,,
SC,6/7/2020,493.032807,483.8483932,502.2172208,0.04666865257,0.02805936119,0.06527794394,,,
SD,6/7/2020,108.8100671,94.50696626,123.113168,0.04580812446,0.03406833883,0.05754791009,,,
TN,6/7/2020,634.8793164,599.8348923,669.9237406,0.03089546191,0.02761331109,0.03417761274,,,
TX,6/7/2020,3026.551998,2960.211608,3092.892387,0.04574835897,0.04322038521,0.04827633273,,,
UT,6/7/2020,265.6785793,252.7772571,278.5799014,0.05148607536,0.03694450125,0.06602764947,,,
VA,6/7/2020,870.2912621,827.0713233,913.5112009,0.04712041885,0.04312947922,0.05111135847,,,
VT,6/7/2020,10.98461538,8.235252358,13.73397841,0.008538899431,-0.00329036208,0.02036816094,,,
WA,6/7/2020,473.648899,448.5695472,498.7282509,0.03490641865,0.02974617087,0.04006666642,,,
WI,6/7/2020,391.2442529,360.3903015,422.0982043,0.029147021,0.02562372612,0.03267031588,,,
WV,6/7/2020,88.15132863,81.36750543,94.93515183,0.01414479806,0.00624806412,0.02204153201,,,
WY,6/7/2020,7.404791929,3.798622147,11.01096171,0.005763688761,-0.0003408957998,0.01186827332,,,
CW,6/7/2020,44559.61659,44302.69712,44816.53607,0.05625933991,0.0554654461,0.05705323371,,,
AK,6/8/2020,25.76330076,19.69176928,31.83483224,0.01714898178,0.006484495932,0.02781346763,,,
AL,6/8/2020,963.8347743,920.8434743,1006.826074,0.06730769231,0.06169805657,0.07291732805,,,
AR,6/8/2020,311.7459625,290.4458142,333.0461107,0.02994011976,0.02470192559,0.03517831393,,,
AZ,6/8/2020,1586.818792,1548.887292,1624.750292,0.12455669,0.1135131777,0.1356002022,,,
CA,6/8/2020,4819.782977,4789.3329,4850.233054,0.06732798961,0.05940574336,0.07525023585,,,
CO,6/8/2020,287.4487041,259.87528,315.0221282,0.02241561181,0.01936261538,0.02546860824,,,
CT,6/8/2020,526.5675475,514.6986984,538.4363967,0.0492133925,0.0340683711,0.0643584139,,,
DC,6/8/2020,352.0407592,338.8002426,365.2812758,0.10591133,0.07843680292,0.1333858572,,,
DE,6/8/2020,187.5789474,177.9801577,197.177737,0.0623556582,0.03895599138,0.08575532502,,,
FL,6/8/2020,3953.394823,3863.607306,4043.182341,0.05995471172,0.05754331717,0.06236610628,,,
GA,6/8/2020,1654.114589,1605.931804,1702.297373,0.07185843244,0.06654087477,0.07717599012,,,
GU,6/8/2020,1.817610063,0.05168379108,3.583536335,0.007142857143,-0.008284740507,0.02257045479,,,
HI,6/8/2020,7.006651885,4.23404649,9.779257279,0.002777777778,-0.00106029783,0.006615853386,,,
IA,6/8/2020,356.3883532,337.2548053,375.521901,0.04116610604,0.03324109636,0.04909111572,,,
ID,6/8/2020,25.4752381,22.40116252,28.54931367,0.006197790353,-0.001499439257,0.01389501996,,,
IL,6/8/2020,2770.937502,2737.763051,2804.111953,0.08745950949,0.07821747507,0.0967015439,,,
IN,6/8/2020,896.8297845,875.8022913,917.8572778,0.05526634814,0.04572752505,0.06480517124,,,
KS,6/8/2020,213.358066,201.8440859,224.872046,0.0239989214,0.01618392661,0.03181391618,,,
KY,6/8/2020,637.0188821,611.6312708,662.4064934,0.0468257999,0.04007200627,0.05357959353,,,
LA,6/8/2020,552.3423545,517.858856,586.825853,0.03973052341,0.03548023664,0.04398081018,,,
MA,6/8/2020,1594.277792,1529.614793,1658.94079,0.1152993348,0.1092392395,0.1213594302,,,
MD,6/8/2020,1393.664093,1377.904363,1409.423824,0.1675366009,0.1335397878,0.2015334139,,,
ME,6/8/2020,64.26552463,60.76171068,67.76933857,0.02137351086,-0.001559651168,0.04430667289,,,
MI,6/8/2020,768.6467224,738.3636271,798.9298177,0.03213889915,0.02819290977,0.03608488853,,,
MN,6/8/2020,642.8556561,637.8566347,647.8546774,0.05112540193,0.01384567638,0.08840512748,,,
MO,6/8/2020,653.5253629,639.6815056,667.3692201,0.03176445758,0.02322996911,0.04029894604,,,
MS,6/8/2020,806.095328,768.824381,843.3662749,0.08477722772,0.07677984751,0.09277460793,,,
MT,6/8/2020,26.15501355,19.93673182,32.37329528,0.008830022075,0.003423080503,0.01423696365,,,
NC,6/8/2020,1127.469772,1072.636498,1182.303046,0.0518543956,0.04840987665,0.05529891456,,,
ND,6/8/2020,33.54545455,23.88852151,43.20238758,0.01100244499,0.006673746399,0.01533114358,,,
NE,6/8/2020,244.1110876,229.2503292,258.971846,0.04365361803,0.03286150135,0.05444573471,,,
NH,6/8/2020,108.5539758,95.68352828,121.4244233,0.03219315895,0.02289341959,0.04149289831,,,
NJ,6/8/2020,1545.489051,1482.847561,1608.130541,0.08431372549,0.07957899736,0.08904845362,,,
NM,6/8/2020,492.3839611,459.4014476,525.3664746,0.1161377448,0.104181732,0.1280937575,,,
NV,6/8/2020,430.0639053,406.8976179,453.2301928,0.0564790707,0.04764227565,0.06531586575,,,
NY,6/8/2020,3824.930158,3747.256501,3902.603815,0.08154688464,0.07784261361,0.08525115567,,,
OH,6/8/2020,754.6953166,711.221376,798.1692572,0.02326227989,0.02125451261,0.02527004717,,,
OK,6/8/2020,297.8445183,279.0438117,316.6452248,0.01954584651,0.01563005332,0.02346163969,,,
OR,6/8/2020,156.4470503,142.6787153,170.2153854,0.02182866557,0.01587104507,0.02778628607,,,
PA,6/8/2020,1952.809084,1882.931238,2022.686931,0.05554030561,0.05265651102,0.0584241002,,,
PR,6/8/2020,154.669335,132.3472328,176.9914372,0.0149156939,0.01238701368,0.01744437413,,,
RI,6/8/2020,236.596206,224.7567057,248.4357062,0.1011874032,0.0716770523,0.1306977541,,,
SC,6/8/2020,521.3386675,512.1065597,530.5707753,0.04936558287,0.02983797351,0.06889319223,,,
SD,6/8/2020,91.21953728,80.1447056,102.294369,0.03890006707,0.02593144287,0.05186869127,,,
TN,6/8/2020,664.6514454,629.0693013,700.2335896,0.0325203252,0.02912347216,0.03591717824,,,
TX,6/8/2020,3202.615938,3134.254639,3270.977237,0.04784391699,0.04528393616,0.05040389781,,,
UT,6/8/2020,230.6891192,219.0809825,242.2972558,0.04396102425,0.03005211639,0.05786993211,,,
VA,6/8/2020,918.6407767,874.297092,962.9844614,0.04971869685,0.04562559749,0.0538117962,,,
VT,6/8/2020,8.098611111,6.050650989,10.14657123,0.006227758007,-0.005381627626,0.01783714364,,,
WA,6/8/2020,516.9200425,491.2092137,542.6308714,0.03825260299,0.03275569993,0.04374950604,,,
WI,6/8/2020,408.9817382,377.9923867,439.9710898,0.0309997947,0.02727602905,0.03472356035,,,
WV,6/8/2020,115.383014,107.5231438,123.2428842,0.01842203201,0.009583928097,0.02726013591,,,
WY,6/8/2020,9.928502415,6.587054533,13.2699503,0.007543103448,-0.001063646168,0.01614985306,,,
CW,6/8/2020,44967.30863,44714.80362,45219.81364,0.05658014125,0.05576803811,0.05739224439,,,
AK,6/9/2020,49.18492462,41.42647226,56.94337698,0.03188405797,0.01660002356,0.04716809238,,,
AL,6/9/2020,1003.627084,959.8477829,1047.406385,0.07027840482,0.06454492706,0.07601188257,,,
AR,6/9/2020,345.9478088,325.3034699,366.5921476,0.03486266224,0.02860141534,0.04112390914,,,
AZ,6/9/2020,1576.271355,1541.202429,1611.340282,0.1259629398,0.1139025233,0.1380233563,,,
CA,6/9/2020,4938.858344,4907.788708,4969.927981,0.06883993866,0.06091418098,0.07676569635,,,
CO,6/9/2020,263.7764579,237.3378736,290.2150421,0.02056962025,0.01764227604,0.02349696446,,,
CT,6/9/2020,488.8014325,477.3449199,500.257945,0.04568374344,0.03106487646,0.06030261043,,,
DC,6/9/2020,345.0233354,331.8967867,358.1498841,0.1033637001,0.07624018606,0.1304872141,,,
DE,6/9/2020,189.8947368,180.2404675,199.5490062,0.06305267205,0.03954490357,0.08656044053,,,
FL,6/9/2020,4403.244627,4311.737295,4494.751959,0.06899320775,0.06629661454,0.07168980096,,,
GA,6/9/2020,1651.342644,1602.568214,1700.117073,0.07065997131,0.06548785781,0.0758320848,,,
GU,6/9/2020,1.817610063,0.05168379108,3.583536335,0.007142857143,-0.008284740507,0.02257045479,,,
HI,6/9/2020,7.206385405,4.299232373,10.11353844,0.002891844997,-0.0009184756891,0.006702165683,,,
IA,6/9/2020,331.4273012,312.9453189,349.9092835,0.0379787065,0.0303843943,0.0455730187,,,
ID,6/9/2020,23.28957406,20.3322259,26.24692222,0.005652759085,-0.001648676133,0.0129541943,,,
IL,6/9/2020,2651.926642,2619.224047,2684.629238,0.08402519324,0.07498405792,0.09306632857,,,
IN,6/9/2020,916.3699305,897.0114391,935.7284218,0.05629414209,0.04575171782,0.06683656635,,,
KS,6/9/2020,190.7306365,178.2078482,203.2534249,0.02178362573,0.01524666016,0.0283205913,,,
KY,6/9/2020,661.5051033,635.8919559,687.1182507,0.04865737937,0.04171457604,0.05560018269,,,
LA,6/9/2020,559.54682,524.8468941,594.2467459,0.04015856601,0.03589118633,0.04442594569,,,
MA,6/9/2020,1524.648755,1461.378716,1587.918794,0.1083384054,0.1024730201,0.1142037906,,,
MD,6/9/2020,1438.142735,1422.160327,1454.125142,0.1703248464,0.1363579363,0.2042917564,,,
ME,6/9/2020,79.46083789,75.86246534,83.05921044,0.02608994164,-0.001036821563,0.05321670484,,,
MI,6/9/2020,812.2916036,779.410823,845.1723842,0.03385095185,0.03002988146,0.03767202225,,,
MN,6/9/2020,693.929303,687.0762832,700.7823229,0.05446692794,0.02559739505,0.08333646082,,,
MO,6/9/2020,643.9791462,631.6308752,656.3274173,0.03141606752,0.02194944478,0.04088269026,,,
MS,6/9/2020,754.6897006,722.4906399,786.8887614,0.08727895037,0.0777747295,0.09678317124,,,
MT,6/9/2020,29.03101604,22.55324489,35.50878719,0.009798584649,0.004044537272,0.01555263203,,,
NC,6/9/2020,1094.264387,1040.567476,1147.961297,0.05023962981,0.0468259458,0.05365331383,,,
ND,6/9/2020,28.95238095,20.0233935,37.8813684,0.009489916963,0.005445729829,0.0135341041,,,
NE,6/9/2020,274.9026399,259.267478,290.5378018,0.04884922499,0.03743315021,0.06026529976,,,
NH,6/9/2020,102.1211019,89.74474137,114.4974624,0.03036336486,0.02122479774,0.03950193198,,,
NJ,6/9/2020,1462.823358,1401.770919,1523.875796,0.08102727454,0.07634191437,0.0857126347,,,
NM,6/9/2020,362.9883721,336.3540476,389.6226966,0.0947556615,0.0823836179,0.1071277051,,,
NV,6/9/2020,448.364497,424.7405902,471.9884039,0.05888243541,0.04987108113,0.06789378969,,,
NY,6/9/2020,3704.190783,3627.275762,3781.105804,0.07962520093,0.07596490465,0.0832854972,,,
OH,6/9/2020,846.0208842,800.0831966,891.9585719,0.02606284658,0.02394011152,0.02818558164,,,
OK,6/9/2020,295.2638833,278.5451913,311.9825752,0.0202510767,0.01569204344,0.02481010995,,,
OR,6/9/2020,133.5557485,121.3446083,145.7668888,0.0187250996,0.01294452847,0.02450567073,,,
PA,6/9/2020,1880.73891,1812.209571,1949.26825,0.05361857078,0.05077399807,0.05646314349,,,
PR,6/9/2020,164.113388,140.9329449,187.293831,0.01577060932,0.01319822879,0.01834298984,,,
RI,6/9/2020,75.58787879,59.69816645,91.47759112,0.0275862069,0.02110077046,0.03407164334,,,
SC,6/9/2020,574.728772,565.0608522,584.3966919,0.05434029496,0.03392122415,0.07475936577,,,
SD,6/9/2020,114.401626,98.52387083,130.2793812,0.04060017652,0.03117584408,0.05002450897,,,
TN,6/9/2020,619.5207917,585.1286824,653.9129011,0.03030911281,0.02702619607,0.03359202954,,,
TX,6/9/2020,3372.235453,3308.877406,3435.593501,0.04766094735,0.04490884474,0.05041304997,,,
UT,6/9/2020,241.3911917,229.5282284,253.254155,0.04579291676,0.03164280405,0.05994302948,,,
VA,6/9/2020,865.4563107,822.3554114,908.55721,0.04706810413,0.04307036565,0.0510658426,,,
VT,6/9/2020,9.255555556,7.067181315,11.4439298,0.007123775601,-0.005292629988,0.01954018119,,,
WA,6/9/2020,508.0561212,481.4038871,534.7083553,0.03722025913,0.03205508629,0.04238543197,,,
WI,6/9/2020,435.1978265,403.2240361,467.1716168,0.03298969072,0.02915679179,0.03682258965,,,
WV,6/9/2020,93.49645809,86.90109386,100.0918223,0.01507907319,0.006428410604,0.02372973577,,,
WY,6/9/2020,15.60193237,11.42236585,19.78149888,0.01187904968,0.001090260474,0.02266783888,,,
CW,6/9/2020,45383.70963,45132.81804,45634.60121,0.05698740735,0.056164554,0.0578102607,,,
AK,6/10/2020,41.73266332,34.56829313,48.8970335,0.0270531401,0.01293943863,0.04116684156,,,
AL,6/10/2020,957.0215029,915.1333855,998.9096203,0.06791739383,0.06211166541,0.07372312226,,,
AR,6/10/2020,311.5027888,291.877656,331.1279217,0.03136308806,0.02541634232,0.0373098338,,,
AZ,6/10/2020,1636.627949,1601.318338,1671.93756,0.1313709174,0.1189557435,0.1437860914,,,
CA,6/10/2020,4778.206531,4745.230315,4811.182748,0.06642126668,0.05919740496,0.07364512839,,,
CO,6/10/2020,278.8034326,251.677182,305.9296831,0.02175622543,0.01874215763,0.02477029323,,,
CT,6/10/2020,512.5401334,500.822281,524.2579857,0.04788789192,0.03294006952,0.06283571432,,,
DC,6/10/2020,335.2753906,320.7192328,349.8315485,0.0998906307,0.07616130357,0.1236199578,,,
DE,6/10/2020,189.8947368,180.2393474,199.5501263,0.06283524904,0.03940582385,0.08626467423,,,
FL,6/10/2020,4106.221534,4017.947085,4194.495984,0.06447749276,0.06185243112,0.06710255441,,,
GA,6/10/2020,1661.401583,1612.484804,1710.318363,0.0708869814,0.06571461465,0.07605934815,,,
GU,6/10/2020,5.452830189,2.416240741,8.489419636,0.02142857143,-0.005099874842,0.0479570177,,,
HI,6/10/2020,0,0,0,0,0,0,,,
IA,6/10/2020,331.4273012,312.9466572,349.9079452,0.03811802233,0.03049640413,0.04573964053,,,
ID,6/10/2020,22.00567644,19.23727343,24.77407945,0.005314908318,-0.002021174345,0.01265099098,,,
IL,6/10/2020,2441.549742,2410.407765,2472.691719,0.07712283448,0.06834286816,0.08590280079,,,
IN,6/10/2020,958.3105927,939.3634107,977.2577747,0.05901751975,0.0477577371,0.0702773024,,,
KS,6/10/2020,213.2757522,200.2497257,226.3017788,0.02445770855,0.01742112173,0.03149429536,,,
KY,6/10/2020,560.9061623,536.4868753,585.3254494,0.04128297982,0.03505652792,0.04750943173,,,
LA,6/10/2020,539.7878868,505.9076396,573.6681341,0.03857166919,0.03436681519,0.04277652319,,,
MA,6/10/2020,1423.462314,1361.924156,1485.000473,0.1025883838,0.09684116781,0.1083355999,,,
MD,6/10/2020,1330.123177,1314.63666,1345.609695,0.1577493092,0.1247908264,0.1907077921,,,
ME,6/10/2020,62.73224044,59.52590704,65.93857384,0.02054091065,-0.003564218237,0.04464603953,,,
MI,6/10/2020,783.3323506,751.8169218,814.8477794,0.03287461774,0.02899907603,0.03675015945,,,
MN,6/10/2020,646.5193466,640.9457655,652.0929277,0.05081640781,0.01757097434,0.08406184128,,,
MO,6/10/2020,699.5130029,686.6612159,712.36479,0.03410925376,0.0242612355,0.04395727202,,,
MS,6/10/2020,737.7994538,706.2795577,769.3193499,0.08551024244,0.07597955232,0.09504093255,,,
MT,6/10/2020,37.90601093,30.38755691,45.42446495,0.01284916201,0.006368163555,0.01933016047,,,
NC,6/10/2020,1187.852788,1132.040376,1243.6652,0.05477178423,0.0512082994,0.05833526907,,,
ND,6/10/2020,25.78250591,17.32386942,34.2411424,0.008403361345,0.004618936666,0.01218778602,,,
NE,6/10/2020,245.8263992,231.0011763,260.651622,0.04369274137,0.03286550396,0.05451997877,,,
NH,6/10/2020,91.02187785,80.61399746,101.4297582,0.02840128264,0.01821596127,0.03858660401,,,
NJ,6/10/2020,1308.274453,1250.253615,1366.29529,0.07197943445,0.06755666621,0.07640220268,,,
NM,6/10/2020,336.4193403,311.4950249,361.3436556,0.09365737996,0.08057389883,0.1067408611,,,
NV,6/10/2020,410.2382643,387.5810549,432.8954737,0.0538754256,0.04523281868,0.06251803251,,,
NY,6/10/2020,3551.607062,3476.117015,3627.097109,0.07551780312,0.07196500651,0.07907059972,,,
OH,6/10/2020,792.2464307,747.7092621,836.7835993,0.02439250603,0.0223398268,0.02644518526,,,
OK,6/10/2020,305.8179206,288.4916533,323.1441878,0.0209666945,0.01641540389,0.02551798511,,,
OR,6/10/2020,160.0978474,146.3796319,173.8160628,0.02216848045,0.01609812,0.02823884091,,,
PA,6/10/2020,1834.1676,1766.516217,1901.818983,0.05234984576,0.04953276754,0.05516692399,,,
PR,6/10/2020,178.4754864,154.075137,202.8758357,0.01583710407,0.01338319279,0.01829101535,,,
RI,6/10/2020,228.1463415,216.4630397,239.8296432,0.09233023937,0.06477409977,0.119886379,,,
SC,6/10/2020,516.52105,506.3136178,526.7284823,0.04905508645,0.03149870366,0.06661146924,,,
SD,6/10/2020,111.0120968,95.39229466,126.6318989,0.03791069924,0.02894025823,0.04688114026,,,
TN,6/10/2020,662.6000521,627.0707197,698.1293845,0.03240369181,0.0290135818,0.03579380183,,,
TX,6/10/2020,3258.891982,3195.471162,3322.312802,0.04634355565,0.04366647417,0.04902063713,,,
UT,6/10/2020,155.7746114,146.1643461,165.3848767,0.029597831,0.01811660116,0.04107906084,,,
VA,6/10/2020,754.2524272,713.8875882,794.6172661,0.04098791382,0.0372469043,0.04472892334,,,
VT,6/10/2020,6.941666667,5.044775491,8.838557842,0.005338078292,-0.005414934389,0.01609109097,,,
WA,6/10/2020,481.4758866,455.750614,507.2011593,0.03477562263,0.02976311147,0.03978813379,,,
WI,6/10/2020,425.2326682,393.653183,456.8121535,0.03219852338,0.02840773682,0.03598930994,,,
WV,6/10/2020,94.67597606,88.94644255,100.4055096,0.01506393414,0.005115852806,0.02501201547,,,
WY,6/10/2020,9.928502415,6.587054533,13.2699503,0.007543103448,-0.001063646168,0.01614985306,,,
CW,6/10/2020,43805.67728,43559.4688,44051.88577,0.05504350563,0.05423193368,0.05585507758,,,
AK,6/11/2020,34.28040201,27.77089709,40.78990693,0.02217936355,0.009380468977,0.03497825812,,,
AL,6/11/2020,891.4440124,850.912917,931.9751077,0.06313497823,0.05752874887,0.06874120759,,,
AR,6/11/2020,323.4836653,303.5032387,343.4640919,0.03315934909,0.02699526883,0.03932342936,,,
AZ,6/11/2020,1775.466236,1737.076365,1813.856107,0.1407242694,0.1286239443,0.1528245944,,,
CA,6/11/2020,4769.20698,4737.114349,4801.299612,0.06652319109,0.05908986105,0.07395652114,,,
CO,6/11/2020,272.0852776,245.2806627,298.8898924,0.02123197903,0.018253649,0.02421030906,,,
CT,6/11/2020,462.9046678,451.7413603,474.0679754,0.04321547295,0.02898652907,0.05744441683,,,
DC,6/11/2020,297.0709396,284.7737998,309.3680795,0.08607251779,0.06149804136,0.1106469942,,,
DE,6/11/2020,184.1052632,174.589555,193.6209713,0.06113033449,0.03795995706,0.08430071191,,,
FL,6/11/2020,4297.4345,4206.768223,4388.100776,0.06738208975,0.06471943664,0.07004474287,,,
GA,6/11/2020,1631.51887,1584.045054,1678.992686,0.07101264025,0.06567433421,0.07635094629,,,
GU,6/11/2020,5.452830189,2.416240741,8.489419636,0.02142857143,-0.005099874842,0.0479570177,,,
HI,6/11/2020,10.02606232,6.62339365,13.428731,0.004022988506,-0.000500678061,0.008546655072,,,
IA,6/11/2020,307.8529743,290.016004,325.6899447,0.03533906399,0.02799695568,0.0426811723,,,
ID,6/11/2020,30.78852821,27.5277428,34.04931361,0.007438894793,-0.001259830048,0.01613761963,,,
IL,6/11/2020,2449.5617,2416.645265,2482.478134,0.07697278667,0.06868094358,0.08526462977,,,
IN,6/11/2020,941.7147426,922.1609676,961.2685176,0.05851473367,0.04769141889,0.06933804846,,,
KS,6/11/2020,202.7113402,189.904454,215.5182264,0.02325581395,0.0164421459,0.03006948201,,,
KY,6/11/2020,488.6998734,466.0340527,511.365694,0.03582761798,0.02997280108,0.04168243487,,,
LA,6/11/2020,483.4274269,451.2333599,515.6214939,0.03445945946,0.03048923306,0.03842968586,,,
MA,6/11/2020,1259.120039,1201.044875,1317.195203,0.09032258065,0.0848875068,0.09575765449,,,
MD,6/11/2020,1247.519986,1232.425121,1262.614852,0.1468278699,0.1149471543,0.1787085855,,,
ME,6/11/2020,52.92075926,50.22793366,55.61358487,0.01727642276,-0.006944412384,0.04149725791,,,
MI,6/11/2020,705.3101456,675.3754394,735.2448517,0.02934309333,0.02568791317,0.03299827349,,,
MN,6/11/2020,630.8595978,624.860109,636.8590866,0.04970783639,0.01946100354,0.07995466923,,,
MO,6/11/2020,663.285665,650.3101973,676.2611327,0.03222778473,0.02299372402,0.04146184544,,,
MS,6/11/2020,734.5956416,702.2559188,766.9353645,0.08209934396,0.07314752654,0.09105116137,,,
MT,6/11/2020,19.3540107,14.05621683,24.65180456,0.006532389766,0.001826487658,0.01123829187,,,
NC,6/11/2020,1065.467955,1012.448364,1118.487547,0.04902285525,0.04564497348,0.05240073702,,,
ND,6/11/2020,40.51536643,29.93760984,51.09312302,0.01320528211,0.008472755406,0.01793780882,,,
NE,6/11/2020,241.8614572,227.1508614,256.5720531,0.04298801973,0.03224449734,0.05373154212,,,
NH,6/11/2020,89.55378304,79.22693363,99.88063246,0.0277904328,0.01773965899,0.03784120661,,,
NJ,6/11/2020,1354.99854,1296.036781,1413.9603,0.07468304279,0.07018053749,0.07918554809,,,
NM,6/11/2020,341.3553416,316.0940507,366.6166325,0.09404761905,0.08109046033,0.1070047778,,,
NV,6/11/2020,466.6650888,442.5946767,490.7355008,0.06128580012,0.05210412617,0.07046747407,,,
NY,6/11/2020,3416.620456,3342.458305,3490.782607,0.07250416134,0.06902075028,0.07598757241,,,
OH,6/11/2020,834.020588,788.4011519,879.6400241,0.02569078643,0.02358295227,0.02779862059,,,
OK,6/11/2020,329.2258797,311.1258889,347.3258704,0.02231443061,0.01768402747,0.02694483376,,,
OR,6/11/2020,145.1143309,132.2279316,158.0007302,0.02012353058,0.01424517212,0.02600188904,,,
PA,6/11/2020,1900.232779,1831.6252,1968.840358,0.05474485634,0.05184729648,0.0576424162,,,
PR,6/11/2020,195.4731518,169.937201,221.0091025,0.01582931865,0.01348566865,0.01817296865,,,
RI,6/11/2020,248.667441,236.5346832,260.8001987,0.1019297378,0.07294536956,0.130914106,,,
SC,6/11/2020,560.0726649,550.5210572,569.6242726,0.05280300039,0.03268732676,0.07291867403,,,
SD,6/11/2020,112.4444444,96.544864,128.3440249,0.03856266433,0.02960459347,0.04752073519,,,
TN,6/11/2020,640.0347252,605.0961119,674.9733386,0.03132215641,0.02798606841,0.03465824441,,,
TX,6/11/2020,3365.735876,3302.79735,3428.674402,0.04764588029,0.04487626534,0.05041549524,,,
UT,6/11/2020,313.9274611,300.4979005,327.3570217,0.05968799457,0.0436330316,0.07574295754,,,
VA,6/11/2020,732.4951456,692.6928894,772.2974018,0.03983697081,0.03614519144,0.04352875018,,,
VT,6/11/2020,8.098611111,6.050650989,10.14657123,0.006227758007,-0.005381627626,0.01783714364,,,
WA,6/11/2020,542.9189796,516.5842828,569.2536764,0.03933082207,0.03381905696,0.04484258718,,,
WI,6/11/2020,449.6090632,417.1680262,482.0501003,0.03404429861,0.03015009177,0.03793850544,,,
WV,6/11/2020,90.07585596,83.60042373,96.5512882,0.01451938982,0.006030716331,0.02300806331,,,
WY,6/11/2020,11.17411989,7.697000026,14.65123975,0.008474576271,-0.0008089790193,0.01775813156,,,
CW,6/11/2020,43711.26983,43465.79734,43956.74231,0.0548316388,0.05402058488,0.05564269272,,,
AK,6/12/2020,23.84723618,18.3992258,29.29524656,0.01542912247,0.004717323131,0.02614092181,,,
AL,6/12/2020,919.0889226,877.5690796,960.6087656,0.06528851874,0.05964212925,0.07093490823,,,
AR,6/12/2020,325.0610656,304.4685697,345.6535614,0.03223834989,0.02641806332,0.03805863645,,,
AZ,6/12/2020,1796.428263,1759.350711,1833.505815,0.1427093035,0.1300333252,0.1553852819,,,
CA,6/12/2020,4638.04856,4605.589295,4670.507825,0.0641082389,0.05700734646,0.07120913135,,,
CO,6/12/2020,262.4495238,236.0329877,288.8660599,0.0204787234,0.01756161192,0.02339583489,,,
CT,6/12/2020,448.8772536,437.873853,459.8806543,0.04138068238,0.02753134352,0.05523002124,,,
DC,6/12/2020,273.6795271,261.8317336,285.5273205,0.07913425769,0.05550579215,0.1027627232,,,
DE,6/12/2020,155.1578947,146.3964605,163.919329,0.05557859809,0.03256363179,0.0785935644,,,
FL,6/12/2020,3591.096634,3507.538598,3674.654669,0.05591354544,0.05348664076,0.05834045012,,,
GA,6/12/2020,1562.995077,1516.444304,1609.545851,0.06762671185,0.0624232385,0.07283018519,,,
GU,6/12/2020,5.452830189,2.416240741,8.489419636,0.02142857143,-0.005099874842,0.0479570177,,,
HI,6/12/2020,11.12676056,6.287112107,15.96640902,0.004859086492,0.001020798673,0.008697374311,,,
IA,6/12/2020,269.5674157,252.9075652,286.2272662,0.03109551906,0.02414815883,0.03804287928,,,
ID,6/12/2020,21.99180586,19.23302954,24.75058219,0.005341880342,-0.002056959729,0.01274072041,,,
