str_date,end_date,pm10,pm25,temperature,humidity,location
2020-03-10 18:00:00,2020-03-10 19:00:00,49.14666666666667,47.14666666666667,26.0228,59.5529,"Ballygunge Phari, Kolkata - Cleair"
2020-03-10 19:00:00,2020-03-10 20:00:00,54.22666666666667,52.22666666666667,25.615733333333328,66.15346666666666,"Ballygunge Phari, Kolkata - Cleair"
2020-03-10 20:00:00,2020-03-10 21:00:00,61.72,59.72,25.263066666666663,70.27053333333333,"Ballygunge Phari, Kolkata - Cleair"
2020-03-10 21:00:00,2020-03-10 22:00:00,64.88,62.879999999999995,24.6939,77.192275,"Ballygunge Phari, Kolkata - Cleair"
2020-03-10 22:00:00,2020-03-10 23:00:00,80.05333333333334,78.05333333333334,24.131333333333334,82.86130000000001,"Ballygunge Phari, Kolkata - Cleair"
2020-03-10 23:00:00,2020-03-11 00:00:00,92.46666666666668,90.37333333333333,24.060000000000002,83.40646666666667,"Ballygunge Phari, Kolkata - Cleair"
2020-03-11 00:00:00,2020-03-11 01:00:00,85.83999999999999,83.73333333333333,24.318,82.12650000000001,"Ballygunge Phari, Kolkata - Cleair"
2020-03-11 01:00:00,2020-03-11 02:00:00,86.72000000000001,84.68,24.9524,81.63783333333333,"Ballygunge Phari, Kolkata - Cleair"
2020-03-11 02:00:00,2020-03-11 03:00:00,67.92,65.92,26.3232,73.3107,"Ballygunge Phari, Kolkata - Cleair"
2020-03-11 03:00:00,2020-03-11 04:00:00,,,,,"Ballygunge Phari, Kolkata - Cleair"
2020-03-11 04:00:00,2020-03-11 05:00:00,74.86,72.86,33.284800000000004,46.48615,"Ballygunge Phari, Kolkata - Cleair"
2020-03-11 05:00:00,2020-03-11 06:00:00,65.38666666666667,63.38666666666668,36.20066666666667,37.173766666666666,"Ballygunge Phari, Kolkata - Cleair"
2020-03-11 06:00:00,2020-03-11 07:00:00,63.0,61.0,35.49,36.7038,"Ballygunge Phari, Kolkata - Cleair"
2020-03-11 07:00:00,2020-03-11 08:00:00,69.9,67.9,34.103300000000004,38.335175,"Ballygunge Phari, Kolkata - Cleair"
2020-03-11 08:00:00,2020-03-11 09:00:00,58.50666666666666,56.50666666666666,33.82,36.539966666666665,"Ballygunge Phari, Kolkata - Cleair"
2020-03-11 09:00:00,2020-03-11 10:00:00,67.54666666666667,65.54666666666667,32.77306666666667,39.768,"Ballygunge Phari, Kolkata - Cleair"
2020-03-11 10:00:00,2020-03-11 11:00:00,59.053333333333335,57.053333333333335,31.0432,40.05236666666667,"Ballygunge Phari, Kolkata - Cleair"
2020-03-11 11:00:00,2020-03-11 12:00:00,52.74666666666667,50.74666666666667,30.0348,40.09413333333333,"Ballygunge Phari, Kolkata - Cleair"
2020-03-11 12:00:00,2020-03-11 13:00:00,51.53333333333333,49.53333333333333,29.56986666666667,40.43156666666667,"Ballygunge Phari, Kolkata - Cleair"
2020-03-11 13:00:00,2020-03-11 14:00:00,77.88,75.62666666666667,29.099333333333334,41.88726666666666,"Ballygunge Phari, Kolkata - Cleair"
2020-03-11 14:00:00,2020-03-11 15:00:00,69.37333333333333,67.37333333333333,28.440799999999996,45.348833333333324,"Ballygunge Phari, Kolkata - Cleair"
2020-03-11 15:00:00,2020-03-11 16:00:00,62.6,60.6,27.584533333333336,48.06496666666666,"Ballygunge Phari, Kolkata - Cleair"
2020-03-11 16:00:00,2020-03-11 17:00:00,66.2,64.2,27.3532,49.52823333333333,"Ballygunge Phari, Kolkata - Cleair"
2020-03-11 17:00:00,2020-03-11 18:00:00,72.52000000000001,70.52000000000001,26.558500000000002,52.646275,"Ballygunge Phari, Kolkata - Cleair"
2020-03-11 18:00:00,2020-03-11 19:00:00,74.04,72.04,25.648799999999998,57.46533333333334,"Ballygunge Phari, Kolkata - Cleair"
2020-03-11 19:00:00,2020-03-11 20:00:00,78.30666666666666,76.30666666666666,25.117066666666663,61.31823333333333,"Ballygunge Phari, Kolkata - Cleair"
2020-03-11 20:00:00,2020-03-11 21:00:00,99.82666666666667,97.57333333333334,24.64973333333333,66.698,"Ballygunge Phari, Kolkata - Cleair"
2020-03-11 21:00:00,2020-03-11 22:00:00,83.81333333333333,81.81333333333333,24.329466666666665,68.11573333333332,"Ballygunge Phari, Kolkata - Cleair"
2020-03-11 22:00:00,2020-03-11 23:00:00,77.62666666666667,75.62666666666667,24.442133333333334,67.30606666666667,"Ballygunge Phari, Kolkata - Cleair"
2020-03-11 23:00:00,2020-03-12 00:00:00,101.64,99.37333333333333,24.6336,66.81830000000001,"Ballygunge Phari, Kolkata - Cleair"
