time,"Ballygunge Phari, Kolkata - Cleair","Ballygunge, Kolkata - WBPCB","Behala Buro Shibtala, Kolkata - Cleair","Beleghata Building More, Kolkata - Cleair","Belur Math, Howrah - WBPCB","Bidhannagar, Kolkata - WBPCB","Ekbalpur, Kolkata - Cleair","Fort William, Kolkata - WBPCB","Garia, Kolkata - Cleair","Ghusuri, Howrah - WBPCB","Jadavpur, Kolkata - WBPCB","Padmapukur, Howrah - WBPCB","Rabindra Bharati University, Kolkata - Cleair","Rabindra Bharati University, Kolkata - WBPCB","Rabindra Sarobar, Kolkata - WBPCB","Ruby More / Simla Restaurant, Kolkata - Cleair","Shyam Bazar, Kolkata - Cleair","Taratala More, Kolkata - Cleair","Topsia More, Kolkata - Cleair",US Diplomatic Post: Kolkata,"Victoria, Kolkata - WBPCB"
2019-11-08 14:00:00,,44.22,,,49.38,43.83,,50.48,,82.72,41.65,47.98,,46.17,,,,,,,36.62
2019-11-08 15:00:00,,36.45,,,46.05,32.6,,49.77,,,31.4,43.22,,41.27,,,,,,,29.73
2019-11-08 16:00:00,,1.3,,,41.53,22.88,,39.35,,79.2,26.2,38.75,,38.27,,,,,,,29.17
2019-11-08 17:00:00,,17.0,,,33.3,17.73,,32.31,,73.4,,30.3,,34.55,,,,,,,32.38
2019-11-08 18:00:00,,26.73,,,27.73,15.3,,35.82,,59.03,,21.0,,28.32,,,,,,,24.23
2019-11-08 19:00:00,,42.0,,,24.62,13.88,,27.38,,50.38,,20.55,,26.2,,,,,,,21.55
2019-11-08 20:00:00,,,,,22.65,11.68,,29.3,,47.2,4.45,28.43,,22.48,,,,,,,22.35
2019-11-08 21:00:00,,,,,18.73,12.8,,20.77,,42.25,5.55,21.65,,16.08,,,,,,,18.8
2019-11-08 22:00:00,,,,,14.48,13.28,,16.18,,32.65,13.22,19.8,,12.57,,,,,,,16.18
2019-11-08 23:00:00,,39.5,,,15.05,14.15,,21.16,,32.9,13.05,16.72,,12.5,10.0,,,,,,16.8
2019-11-09 00:00:00,,,,,17.48,14.82,,14.86,,28.07,9.55,15.95,,13.9,,,,,,,17.3
2019-11-09 01:00:00,,,,,14.2,14.78,,12.46,,30.02,9.35,17.5,,10.45,,,,,,,19.05
2019-11-09 02:00:00,,,,,13.35,16.52,,12.7,,26.27,7.35,14.38,,8.97,,,,,,,13.98
2019-11-09 03:00:00,,,,,,13.5,,14.29,,23.25,11.8,10.85,,9.85,,,,,,,10.02
2019-11-09 04:00:00,,,,,10.7,10.0,,11.74,,19.02,12.0,8.35,,7.45,,,,,,,7.57
2019-11-09 05:00:00,,,,,9.52,9.1,,13.4,,18.5,10.28,9.9,,6.93,,,,,,,7.1
2019-11-09 06:00:00,,,,,6.72,9.07,,12.22,,13.6,7.85,7.47,,7.9,,,,,,,5.83
2019-11-09 07:00:00,,,,,5.65,9.85,,8.64,,11.0,5.6,5.85,,6.1,,,,,,,6.53
2019-11-09 08:00:00,,19.0,,,7.05,10.75,,9.45,,13.72,5.22,9.4,,5.17,,,,,,,8.3
2019-11-09 09:00:00,,18.5,,,8.78,9.82,,7.01,,18.83,6.33,12.1,,5.17,,,,,,,11.05
2019-11-09 10:00:00,,14.18,,,10.0,12.68,,9.99,,22.4,5.05,10.73,,4.97,,,,,,,12.43
2019-11-09 11:00:00,,11.6,,,11.77,14.5,,8.75,,29.82,9.85,10.6,,7.75,,,,,,,9.98
2019-11-09 12:00:00,,,,,12.47,,,10.94,,31.18,10.35,8.35,,10.0,,,,,,,12.4
2019-11-09 13:00:00,,11.8,,,13.97,,,10.8,,28.98,8.25,16.47,,11.28,,,,,,,14.23
2019-11-09 14:00:00,,,,,13.05,,,18.82,,26.55,6.95,19.9,,14.25,,,,,,,16.07
2019-11-09 15:00:00,,,,,12.77,,,13.7,,26.3,8.42,,,13.2,,,,,,,16.4
2019-11-09 16:00:00,,,,,14.83,,,15.6,,24.57,9.2,45.17,,12.27,,,,,,,13.68
2019-11-09 17:00:00,,,,,13.9,,,15.14,,25.1,11.6,38.92,,13.43,,,,,,,16.8
2019-11-09 18:00:00,,,,,11.65,,,17.6,,26.45,11.1,33.8,,15.65,,,,,,,12.48
2019-11-09 19:00:00,,,,,9.97,11.5,,18.22,,24.05,10.85,33.35,,16.78,,,,,,,11.9
2019-11-09 20:00:00,,,,,9.9,,,13.22,,22.85,8.82,28.35,,16.43,,,,,,,15.22
2019-11-09 21:00:00,,,,,12.0,,,16.2,,23.17,8.33,20.58,,15.65,,,,,,,15.3
2019-11-09 22:00:00,,,,,,,,,,22.62,7.0,20.02,,12.28,,,,,,,13.15
2019-11-09 23:00:00,,,,,10.4,,,19.48,,17.45,5.43,17.4,,11.7,6.7,,,,,,10.4
2019-11-10 00:00:00,,,,,8.12,3.5,,14.2,,16.6,11.03,13.32,,12.72,,,,,,,10.5
2019-11-10 01:00:00,,,,,5.95,2.7,,12.92,,18.8,11.4,14.85,,16.48,,,,,,,10.47
2019-11-10 02:00:00,,,,,5.85,,,,,14.47,10.95,11.15,,17.07,,,,,,,11.28
2019-11-10 03:00:00,,,,,8.88,4.5,,18.16,,12.05,8.57,15.0,,16.98,,,,,,,10.2
2019-11-10 04:00:00,,,,,9.95,,,15.71,,11.8,7.25,20.9,,14.95,,,,,,,8.12
2019-11-10 05:00:00,,,,,11.08,,,11.2,,17.15,6.5,17.4,,16.55,,,,,,,8.98
2019-11-10 06:00:00,,,,,14.88,,,16.53,,20.17,9.05,17.05,,14.47,,,,,,,11.3
2019-11-10 07:00:00,,,,,12.0,,,17.62,,17.68,7.2,13.07,,15.4,,,,,,,11.78
2019-11-10 08:00:00,,,,,9.93,,,13.86,,18.7,9.88,14.2,,14.2,,,,,,,15.68
2019-11-10 09:00:00,,,,,9.5,10.8,,16.45,,22.7,11.0,11.65,,18.05,,,,,,,19.5
2019-11-10 10:00:00,,15.1,,,12.97,,,26.17,,22.6,16.32,13.85,,20.7,,,,,,,22.25
2019-11-10 11:00:00,,22.78,,,17.95,,,22.59,,25.52,14.22,15.15,,18.27,,,,,,,22.12
2019-11-10 12:00:00,,26.98,,,15.32,,,26.62,,33.15,13.15,14.43,,19.45,,,,,,,18.55
2019-11-10 13:00:00,,36.35,,,16.45,,,23.66,,36.9,,11.32,,21.12,,,,,,,22.85
2019-11-10 14:00:00,,21.9,,,20.55,,,32.82,,33.8,,12.9,,17.2,,,,,,,21.83
2019-11-10 15:00:00,,31.95,,,20.2,,,23.83,,33.15,,9.32,,19.95,,,,,,,22.75
2019-11-10 16:00:00,,23.95,,,17.4,,,18.23,,37.65,,8.2,,24.65,,,,,,,19.93
2019-11-10 17:00:00,,17.0,,,18.48,,,22.85,,38.7,,11.33,,25.1,,,,,,,22.5
2019-11-10 18:00:00,,25.8,,,18.15,,,27.24,,36.9,,16.25,,24.05,,,,,,,22.23
2019-11-10 19:00:00,,28.4,,,24.45,,,26.59,,41.38,,18.15,,27.88,11.8,,,,,,19.48
2019-11-10 20:00:00,,45.48,,,26.88,,,34.59,,48.75,,22.82,,32.27,,,,,,,27.88
2019-11-10 21:00:00,,42.9,,,27.15,,,33.01,,51.58,,28.3,,35.85,,,,,,,30.25
2019-11-10 22:00:00,,38.15,,,29.95,,,37.66,,51.23,,27.4,,35.77,,,,,,,29.2
2019-11-10 23:00:00,,32.6,,,27.25,,,32.96,,46.3,,27.3,,34.0,20.5,,,,,,24.9
2019-11-11 00:00:00,,35.9,,,27.2,,,38.97,,41.75,,19.95,,27.9,,,,,,,23.77
2019-11-11 01:00:00,,25.38,,,22.7,,,31.51,,42.55,,22.43,,27.77,,,,,,,18.62
2019-11-11 02:00:00,,22.38,,,21.48,,,26.78,,43.25,,16.32,,26.92,,,,,,,18.55
2019-11-11 03:00:00,,22.35,,,24.5,,,27.55,,42.7,,15.68,,28.1,,,,,,,19.0
2019-11-11 04:00:00,,27.42,,,26.62,,,21.73,,38.38,,16.3,,28.42,,,,,,,18.7
2019-11-11 05:00:00,,21.03,,,22.7,,,28.7,,41.52,,16.62,,30.05,,,,,,,17.33
2019-11-11 06:00:00,,20.23,,,25.93,,,34.45,,40.05,,20.65,,28.48,,,,,,,17.35
2019-11-11 07:00:00,,29.58,,,29.88,,,26.39,,41.48,,21.32,,28.65,,,,,,,21.4
2019-11-11 08:00:00,,29.2,,,36.38,,,32.42,,48.88,,17.25,,24.85,,,,,,,23.25
2019-11-11 09:00:00,,30.65,,,37.75,,,32.41,,53.67,,26.23,,24.38,,,,,,,25.47
2019-11-11 10:00:00,,24.9,,,36.12,,,39.39,,53.85,9.0,29.48,,26.55,,,,,,,24.6
2019-11-11 11:00:00,,21.1,,,28.9,,,30.23,,51.75,11.6,24.7,,24.3,,,,,,,25.15
2019-11-11 12:00:00,,31.48,,,22.98,23.45,,31.29,,48.62,,10.6,,24.6,,,,,,,19.93
2019-11-11 13:00:00,,26.3,,,22.6,18.25,,26.87,,47.03,15.97,12.75,,25.23,,,,,,,21.88
2019-11-11 14:00:00,,22.05,,,,14.73,,31.04,,44.38,21.42,17.45,,22.55,,,,,,,21.0
2019-11-11 15:00:00,,23.1,,,,15.85,,23.23,,47.62,17.27,19.35,,24.5,,,,,,,21.83
2019-11-11 16:00:00,,22.75,,,,11.85,,25.87,,49.38,15.82,18.53,,21.73,,,,,,,21.52
2019-11-11 17:00:00,,18.43,,,9.6,12.6,,28.01,,47.35,13.03,18.48,,25.48,41.85,,,,,,23.68
2019-11-11 18:00:00,,43.32,,,15.68,20.65,,49.72,,45.17,18.55,21.67,,33.6,37.22,,,,,,27.38
2019-11-11 19:00:00,,55.03,,,41.52,27.1,,57.63,,54.55,29.67,31.07,,42.65,44.1,,,,,,43.42
2019-11-11 20:00:00,,62.1,,,48.22,34.62,,65.64,,69.38,49.25,34.6,,51.17,51.78,,,,,,50.0
2019-11-11 21:00:00,,73.5,,,62.4,47.5,,90.54,,101.65,78.93,43.45,,69.35,69.6,,,,,,64.88
2019-11-11 22:00:00,,95.25,,,85.1,63.32,,127.78,,151.27,98.18,64.15,,84.1,77.75,,,,,,90.47
2019-11-11 23:00:00,,108.3,,,109.7,58.9,,144.52,,182.6,110.7,68.0,,83.55,83.9,,,,,,106.0
2019-11-12 00:00:00,,116.97,,,128.6,65.6,,144.74,,240.8,102.92,73.92,,105.02,87.62,,,,,,116.8
2019-11-12 01:00:00,,122.95,,,99.6,,,158.67,,250.12,113.28,90.05,,101.1,88.1,,,,,,138.15
2019-11-12 02:00:00,,128.18,,,97.2,99.7,,175.42,,197.32,117.38,96.22,,93.7,89.92,,,,,,142.23
2019-11-12 03:00:00,,124.25,,,88.78,,,163.28,,131.97,108.07,93.15,,74.62,87.97,,,,,,142.12
2019-11-12 04:00:00,,102.2,,,67.38,,,137.5,,87.62,96.97,74.9,,60.65,81.38,,,,,,119.5
2019-11-12 05:00:00,,73.82,,,67.0,,,106.53,,93.97,92.65,64.98,,53.0,71.67,,,,,,100.03
2019-11-12 06:00:00,,67.2,,,66.68,,,108.92,,93.9,79.5,61.55,,46.3,57.33,,,,,,79.58
2019-11-12 07:00:00,,60.55,,,77.6,70.6,,99.37,,87.9,74.38,63.67,,42.25,53.67,,,,,,61.22
2019-11-12 08:00:00,,68.78,,,77.85,,,87.93,,93.0,75.95,60.42,,39.83,55.3,,,,,,68.17
2019-11-12 09:00:00,,69.08,,,71.0,,,83.84,,96.4,76.83,61.95,,35.2,60.1,,,,,,70.53
2019-11-12 10:00:00,,71.1,,,59.15,,,87.42,,91.78,73.08,59.75,,33.23,64.8,,,,,,64.95
2019-11-12 11:00:00,,93.57,,,56.55,65.3,,93.09,,87.5,69.72,57.02,,30.78,57.08,,,,,,
2019-11-12 12:00:00,,71.73,,,52.95,,,88.65,,87.3,63.82,56.05,,24.5,61.48,,,,,,
2019-11-12 13:00:00,,67.62,,,54.02,,,71.67,,87.97,55.17,58.9,,24.23,59.78,,,,,,
2019-11-12 14:00:00,,61.45,,,54.0,66.7,,76.71,,88.15,54.02,58.02,,23.73,53.55,,,,,,
2019-11-12 15:00:00,,64.7,,,51.3,54.98,,,,90.75,54.48,60.1,,23.05,48.3,,,,,,
2019-11-12 16:00:00,,67.05,,,51.05,53.27,,93.91,,87.83,57.93,58.05,,21.02,50.75,,,,,,43.0
2019-11-12 17:00:00,,72.35,,,56.77,51.08,,71.63,,95.03,61.65,63.12,,27.32,57.27,,,,,,49.62
2019-11-12 18:00:00,,76.0,,,61.47,53.27,,87.19,,106.72,77.83,64.83,,30.15,51.85,,,,,,56.78
2019-11-12 19:00:00,,135.32,,,82.67,61.8,,122.58,,146.65,93.53,75.65,,33.38,66.57,,,,,,60.33
2019-11-12 20:00:00,,164.18,,,100.55,76.83,,155.32,,197.4,99.12,95.5,,50.92,87.8,,,,,,73.93
2019-11-12 21:00:00,,222.38,,,132.93,98.07,,198.63,,247.7,130.2,117.85,,61.73,111.12,,,,,,86.12
2019-11-12 22:00:00,,194.6,,,147.62,112.55,,239.07,,268.3,135.0,135.35,,61.7,125.1,,,,,,109.6
2019-11-12 23:00:00,,208.2,,,161.7,117.88,,236.56,,442.4,153.7,132.8,,61.9,126.4,,,,,,125.57
2019-11-13 00:00:00,,214.32,,,159.55,119.75,,187.26,,405.6,172.45,134.33,,63.25,130.15,,,,,,141.6
2019-11-13 01:00:00,,175.98,,,148.95,133.95,,193.87,,540.23,175.38,146.72,,55.47,137.92,,,,,,152.3
2019-11-13 02:00:00,,179.98,,,131.3,145.77,,203.86,,561.92,164.68,150.6,,43.2,135.6,,,,,,147.95
2019-11-13 03:00:00,,181.25,,,111.45,138.53,,162.21,,178.3,154.65,139.55,,36.05,129.93,,,,,,144.53
2019-11-13 04:00:00,,123.33,,,105.15,113.9,,118.43,,152.23,130.05,118.27,,34.05,111.53,,,,,,138.32
2019-11-13 05:00:00,,103.6,,,113.78,100.92,,131.43,,150.7,122.82,97.62,,34.95,92.33,,,,,,118.8
2019-11-13 06:00:00,,80.78,,,108.72,96.42,,112.46,,161.2,110.12,90.45,,28.67,88.53,,,,,,105.62
2019-11-13 07:00:00,,100.3,,,117.83,93.8,,112.3,,180.3,110.95,87.08,,26.35,87.57,,,,,,99.1
2019-11-13 08:00:00,,112.92,,,115.7,85.25,,109.13,,170.62,102.47,93.88,,33.7,82.88,,,,,,97.82
2019-11-13 09:00:00,,105.08,,,102.12,77.22,,137.49,,161.68,100.65,90.1,,32.3,94.78,,,,,,93.7
2019-11-13 10:00:00,,107.2,,,94.47,75.78,,123.84,,151.1,100.2,86.4,,28.73,83.3,,,,,,86.97
2019-11-13 11:00:00,,106.45,,,91.8,71.25,,105.31,,139.1,84.2,79.7,,25.83,81.05,,,,,,83.6
2019-11-13 12:00:00,,84.65,,,,64.95,,86.43,,132.6,75.28,,,23.77,79.1,,,,,,81.5
2019-11-13 13:00:00,,85.68,,,65.53,59.7,,89.41,,123.93,77.57,59.15,,17.55,78.38,,,,,,74.53
2019-11-13 14:00:00,,80.75,,,62.33,53.12,,83.28,,112.47,68.62,60.88,,13.97,73.75,,,,,,70.35
2019-11-13 15:00:00,,71.05,,,58.65,48.35,,77.18,,104.9,66.12,58.05,,11.65,73.72,,,,,,68.22
2019-11-13 16:00:00,,74.3,,,63.85,48.08,,75.16,,105.9,63.77,61.08,,11.18,67.97,,,,,,
2019-11-13 17:00:00,,1.4,,,60.88,48.47,,89.12,,,62.9,58.45,,11.72,71.9,,,,,,66.5
2019-11-13 18:00:00,,78.78,,,71.32,53.27,,95.25,,293.3,64.88,67.17,,16.25,63.95,,,,,,67.6
2019-11-13 19:00:00,,157.38,,,79.35,60.2,,106.0,,269.33,75.15,82.8,,19.62,69.3,,,,,,68.55
2019-11-13 20:00:00,,185.03,,,86.53,61.43,,120.53,,218.65,80.0,89.43,,18.12,77.95,,,,,,79.95
2019-11-13 21:00:00,,169.47,,,82.03,69.2,,139.26,,176.03,96.08,90.88,,17.4,87.5,,,,,,92.9
2019-11-13 22:00:00,,181.3,,,88.72,78.97,,132.93,,171.53,103.78,97.0,,14.82,87.95,,,,,,95.75
2019-11-13 23:00:00,,153.85,,,96.4,81.8,,128.86,,167.3,104.5,94.6,,12.25,90.4,,,,,,95.78
2019-11-14 00:00:00,,133.6,,,102.75,79.17,,125.83,,152.38,100.65,88.45,,15.5,94.7,,,,,,92.5
2019-11-14 01:00:00,,124.47,,,100.15,81.55,,144.6,,143.38,99.68,87.05,,15.93,98.88,,,,,,88.4
2019-11-14 02:00:00,,104.88,,,98.2,84.15,,134.0,,143.98,95.38,89.9,,22.95,90.53,,,,,,86.1
2019-11-14 03:00:00,,105.7,,,97.53,75.72,,120.04,,140.15,95.88,81.82,,23.85,83.2,,,,,,81.6
2019-11-14 04:00:00,,113.32,,,106.8,74.8,,112.02,,147.8,86.08,82.7,,24.2,76.55,,,,,,76.53
2019-11-14 05:00:00,,111.77,,,107.07,75.47,,120.88,,140.45,79.93,78.2,,,77.5,,,,,,74.45
2019-11-14 06:00:00,,108.65,,,104.6,71.58,,115.97,,148.62,90.32,80.55,,,77.25,,,,,,76.7
2019-11-14 07:00:00,,109.18,,,111.47,69.9,,109.72,,175.05,103.22,88.9,,,75.85,,,,,,78.3
2019-11-14 08:00:00,,103.68,,,111.78,,,115.08,,172.7,98.95,96.12,,16.0,78.07,,,,,,77.58
2019-11-14 09:00:00,,106.9,,,113.62,,,120.28,,153.55,96.8,96.15,,15.03,85.68,,,,,,76.5
2019-11-14 10:00:00,,103.17,,,107.7,,,116.42,,148.85,90.6,97.33,,15.3,79.8,,,,,,79.38
2019-11-14 11:00:00,,91.07,,,96.95,,,107.18,,139.62,,91.38,,53.6,71.22,,,,,,75.7
2019-11-14 12:00:00,,64.5,,,76.88,,,89.73,,115.15,25.8,77.4,,55.4,61.38,,,,,,61.1
2019-11-14 13:00:00,,62.92,,,59.4,,,84.76,,108.8,34.73,70.0,,58.6,58.92,,,,,,57.62
2019-11-14 14:00:00,,55.0,,,61.78,3.5,,83.83,,102.6,40.1,65.4,,,53.33,,,,,,56.55
2019-11-14 15:00:00,,53.1,,,58.38,34.1,,,,93.2,36.08,59.12,,51.7,53.75,,,,,,47.22
2019-11-14 16:00:00,,51.72,,,51.0,48.0,,39.57,,87.2,45.17,49.38,,59.45,50.7,,,,,,39.33
2019-11-14 17:00:00,,49.12,,,53.9,,,43.47,,94.65,40.05,60.05,,61.5,49.83,,,,,,38.77
2019-11-14 18:00:00,,57.58,,,57.42,120.6,,65.64,,107.23,45.35,68.18,,74.05,49.12,,,,,,46.08
2019-11-14 19:00:00,,108.35,,,73.55,89.82,,86.24,,143.55,58.55,76.05,,100.62,57.08,,,,,,54.08
2019-11-14 20:00:00,,145.93,,,85.38,87.95,,129.37,,140.93,69.05,86.03,,116.55,62.3,,,,,,65.93
2019-11-14 21:00:00,,138.8,,,93.7,86.35,,153.8,,144.2,77.25,92.47,,111.73,72.58,,,,,,78.97
2019-11-14 22:00:00,,121.93,,,96.43,79.65,,160.63,,166.8,80.2,96.92,,97.35,80.02,,,,,,85.28
2019-11-14 23:00:00,,116.95,,,100.0,85.1,,156.7,,174.5,82.4,100.0,,93.62,82.9,,,,,,90.95
2019-11-15 00:00:00,,123.25,,,101.08,99.83,,173.07,,173.27,76.35,96.42,,88.78,97.15,,,,,,96.0
2019-11-15 01:00:00,,126.85,,,104.8,99.12,,161.28,,168.5,76.78,100.03,,78.3,102.92,,,,,,100.12
2019-11-15 02:00:00,,110.15,,,99.5,90.15,,144.0,,165.18,75.93,105.07,,69.08,107.03,,,,,,102.67
2019-11-15 03:00:00,,102.38,,,104.23,73.62,,128.42,,163.78,73.42,100.65,,60.38,96.12,,,,,,96.95
2019-11-15 04:00:00,,104.62,,,99.77,72.1,,131.77,,162.18,58.92,94.03,,57.9,83.47,,,,,,88.88
2019-11-15 05:00:00,,99.28,,,100.53,66.35,,114.58,,160.2,47.08,85.75,,52.8,83.38,,,,,,83.38
2019-11-15 06:00:00,,99.35,,,99.0,71.12,,107.45,,165.72,51.3,85.8,,57.2,76.08,,,,,,79.33
2019-11-15 07:00:00,,105.07,,,107.25,67.75,,105.35,,166.1,52.08,92.1,,52.47,77.42,,,,,,78.0
2019-11-15 08:00:00,,113.47,,,111.33,66.67,,124.58,,163.8,72.98,92.97,,54.1,82.95,,,,,,78.67
2019-11-15 09:00:00,,114.42,,,107.45,63.7,,124.47,,150.12,77.3,91.38,,49.05,82.9,,,,,,81.47
2019-11-15 10:00:00,,87.92,,,,65.17,,111.46,,144.45,73.1,90.03,,39.5,75.7,,,,,,80.72
2019-11-15 11:00:00,,74.0,,,42.5,51.1,,85.51,,124.9,59.0,77.8,,34.45,,,,,,,78.2
2019-11-15 12:00:00,,68.28,,,41.38,43.98,,82.03,,96.05,48.15,57.68,,25.47,83.5,,,,,,
2019-11-15 13:00:00,,65.2,,,39.25,40.55,,72.88,,79.7,46.82,45.58,,22.48,63.85,,,,,,30.7
2019-11-15 14:00:00,,26.88,,,37.5,35.12,,57.88,,76.6,46.23,41.12,,,53.6,,,,,,30.23
2019-11-15 15:00:00,,93.47,,,36.12,30.77,,53.67,,,41.33,40.33,,,36.3,,,,,,27.85
2019-11-15 16:00:00,,82.35,,,36.3,29.07,,59.16,,99.2,32.48,37.7,,,30.82,,,,,,26.92
2019-11-15 17:00:00,,71.53,,,41.3,26.0,,48.52,,96.23,33.62,39.77,,,31.58,,,,,,30.03
2019-11-15 18:00:00,,68.15,,,48.95,33.9,,53.77,,99.35,38.4,46.95,,,35.03,,,,,,38.95
2019-11-15 19:00:00,,90.8,,,50.6,34.15,,72.17,,101.35,47.65,57.0,,,41.58,,,,,,37.65
2019-11-15 20:00:00,,104.4,,,58.8,42.07,,105.55,,122.98,84.32,63.7,,,60.08,,,,,,62.4
2019-11-15 21:00:00,,105.35,,,82.95,49.7,,119.68,,154.1,87.62,62.58,,,87.45,,,,,,72.72
2019-11-15 22:00:00,,107.83,,,114.12,61.28,,128.6,,180.1,96.33,77.02,,,89.5,,,,,,83.6
2019-11-15 23:00:00,,125.8,,,137.65,72.4,,144.69,,185.15,102.35,88.97,,,96.35,,,,,,99.75
2019-11-16 00:00:00,,114.93,,,144.82,80.9,,176.26,,207.43,128.47,88.92,,,104.6,,,,,,104.1
2019-11-16 01:00:00,,118.88,,,136.27,88.17,,166.95,,219.23,,92.83,,,101.48,,,,,,115.2
2019-11-16 02:00:00,,115.78,,,126.7,86.22,,143.77,,192.35,,95.33,,,105.52,,,,,,109.58
2019-11-16 03:00:00,,98.08,,,118.95,86.48,,122.35,,180.1,,94.17,,,96.5,,,,,,102.4
2019-11-16 04:00:00,,86.72,,,117.08,85.38,,117.72,,165.22,,89.22,,,103.15,,,,,,88.67
2019-11-16 05:00:00,,79.32,,,113.47,69.52,,110.52,,149.93,,80.02,,,86.95,,,,,,72.55
2019-11-16 06:00:00,,86.8,,,113.28,69.1,,100.72,,148.33,,76.47,,,75.55,,,,,,69.0
2019-11-16 07:00:00,,107.7,,,120.17,70.35,,100.05,,149.35,,80.92,,,80.47,,,,,,79.2
2019-11-16 08:00:00,,114.07,,,119.53,74.45,,120.76,,156.75,,87.03,,,94.97,,,,,,85.62
2019-11-16 09:00:00,,104.53,,,111.62,65.92,,121.76,,154.38,,93.15,,,89.83,,,,,,87.55
2019-11-16 10:00:00,,88.22,,,95.08,59.88,,111.56,,137.72,,84.12,,,76.5,,,,,,81.58
2019-11-16 11:00:00,,83.65,,,78.92,54.3,,88.93,,110.15,,76.6,,,61.15,,,,,,68.17
2019-11-16 12:00:00,,71.83,,,69.67,52.55,,90.29,,108.2,,,,59.85,67.65,,,,,,59.55
2019-11-16 13:00:00,,68.15,,,62.12,52.0,,86.26,,101.55,,59.67,,78.45,63.2,,,,,,59.88
2019-11-16 14:00:00,,66.32,,,57.88,45.78,,83.36,,95.0,,62.13,,58.58,54.97,,,,,,57.17
2019-11-16 15:00:00,,59.25,,,56.9,51.17,,77.49,,92.07,,58.7,,55.88,52.45,,,,,,56.42
2019-11-16 16:00:00,,64.4,,,60.33,51.15,,81.31,,94.35,,62.8,,63.88,58.05,,,,,,49.78
2019-11-16 17:00:00,,59.55,,,61.33,38.15,,73.94,,115.78,,55.52,,69.85,48.6,,,,,,47.08
2019-11-16 18:00:00,,68.88,,,70.0,45.95,,78.34,,150.32,106.0,60.12,,94.53,55.65,,,,,,54.27
2019-11-16 19:00:00,,77.75,,,93.47,46.32,,92.87,,189.25,115.05,65.98,,131.1,57.45,,,,,,54.77
2019-11-16 20:00:00,,114.02,,,118.65,52.62,,100.34,,199.43,111.47,75.05,,154.95,74.33,,,,,,65.9
2019-11-16 21:00:00,,128.1,,,123.45,63.45,,103.48,,194.62,114.45,82.93,,152.1,90.0,,,,,,82.15
2019-11-16 22:00:00,,131.8,,,121.05,76.33,,114.11,,184.62,114.32,102.15,,133.0,91.1,,,,,,90.78
2019-11-16 23:00:00,,122.0,,,119.75,75.6,,113.36,,170.12,105.2,99.33,,125.15,89.43,,,,,,96.85
2019-11-17 00:00:00,,113.07,,,116.08,68.55,,128.72,,162.4,105.75,102.75,,110.97,85.0,,,,,,93.7
2019-11-17 01:00:00,,118.92,,,115.07,65.72,,124.0,,164.2,111.18,102.45,,152.9,88.9,,,,,,90.88
2019-11-17 02:00:00,,113.15,,,114.57,69.67,,114.81,,164.6,112.45,98.77,,95.75,85.85,,,,,,95.38
2019-11-17 03:00:00,,112.0,,,116.35,79.45,,111.54,,179.82,110.48,104.4,,21.62,88.72,,,,,,87.43
2019-11-17 04:00:00,,107.72,,,120.2,83.42,,125.1,,215.22,115.1,118.73,,82.7,92.02,,,,,,88.47
2019-11-17 05:00:00,,108.38,,,127.55,82.42,,129.3,,202.4,106.4,128.38,,132.57,90.53,,,,,,90.45
2019-11-17 06:00:00,,111.05,,,131.65,82.4,,106.04,,194.1,108.3,142.93,,151.4,88.35,,,,,,91.85
2019-11-17 07:00:00,,111.65,,,129.53,95.05,,106.29,,197.88,117.98,166.2,,123.28,90.35,,,,,,98.23
2019-11-17 08:00:00,,114.25,,,116.33,94.4,,114.16,,201.7,124.35,138.85,,100.6,111.53,,,,,,93.45
2019-11-17 09:00:00,,120.33,,,104.72,85.53,,108.83,,185.03,116.17,99.92,,92.47,103.5,,,,,,91.28
2019-11-17 10:00:00,,112.65,,,92.25,84.83,,104.83,,157.2,115.12,91.15,,82.65,94.5,,,,,,77.78
2019-11-17 11:00:00,,104.03,,,83.72,79.3,,101.09,,126.67,92.18,83.55,,80.1,79.2,,,,,,74.6
2019-11-17 12:00:00,,93.5,,,80.65,75.77,,96.53,,116.7,86.8,76.62,,84.12,85.85,,,,,,71.58
2019-11-17 13:00:00,,87.85,,,74.68,69.05,,89.21,,109.35,68.3,73.18,,85.6,69.97,,,,,,64.0
2019-11-17 14:00:00,,81.47,,,69.72,65.15,,79.69,,109.8,63.0,72.05,,83.28,60.1,,,,,,70.6
2019-11-17 15:00:00,,82.02,,,74.2,65.55,,82.72,,105.22,65.95,64.5,,83.4,58.23,,,,,,61.17
2019-11-17 16:00:00,,72.58,,,70.65,64.08,,81.97,,104.57,60.17,61.0,,80.53,66.7,,,,,,57.67
2019-11-17 17:00:00,,68.05,,,71.15,62.8,,75.85,,103.07,60.2,59.6,,80.6,62.0,,,,,,64.23
2019-11-17 18:00:00,,70.07,,,76.22,63.25,,74.14,,119.18,79.75,60.4,,81.32,56.6,,,,,,56.25
2019-11-17 19:00:00,,83.6,,,89.5,65.75,,77.95,,140.45,83.1,67.75,,94.97,64.9,,,,,,57.27
2019-11-17 20:00:00,,91.77,,,106.62,85.78,,99.14,,283.5,96.42,77.53,,114.8,84.17,,,,,,76.65
2019-11-17 21:00:00,,101.88,,,127.88,88.1,,110.89,,290.3,124.03,104.38,,136.95,88.6,,,,,,87.15
