code,logPOP,dPOP,dHHS,d1,d2,d3,d4,d5,d6,d7,d8,0-29,30-59,60-89
E06000051,0.25656595219652434,-1.6176356155758747,-0.21932834631559184,-0.45485247868168144,1.277837348471232,-0.6858668041966857,-0.16461063480834914,-0.42618958928234907,-0.6090090726544174,-0.6178384727041439,-0.6385445541279101,-1.3937802146369243,-0.48449048112831433,1.3462541727451698
E06000052,0.9735182467347196,-1.3082176758710404,-0.314104994670416,-0.17084928196422391,1.2897431872728935,-0.8699233015478349,-0.6742476609318033,-0.6546233550860245,-0.37443924549205565,-0.5051951971074412,-0.4973044892123163,-1.168465550440425,-1.0060811804253662,1.4404117088685773
E06000053,-6.040886897583791,-1.3443534169590057,-1.3912793165786328,0.8230485059773909,1.3186121970914462,-2.3928231394136423,-0.7482482143156649,-1.2351770704169203,-1.44244236791313,-1.0403350119527586,-0.2895865603296741,-1.9026918655578824,-0.3063628973441636,1.514777580947005
E06000054,0.8087830498555649,-1.332643658400167,0.18047793428127093,-1.027645285067297,1.3227678086154937,-0.15666569064125624,0.47948078949111367,-0.2516538239542833,-0.6106345065133794,-0.6525323904214582,-0.6283737353043285,-0.8695850409560536,-0.048517834144775646,0.7010392514989339
E06000055,-0.5315636877915169,-0.7389620471673073,0.8590296670054057,-0.4856506635327853,-0.08149282675592366,0.5989406534072639,0.4210223750230553,0.30741259980558583,0.16304232393674625,0.06085346342654508,0.24242916705088344,-0.08485634387562957,0.25555990126942996,-0.07968828536502763
E06000056,0.1138068557670713,-0.6626168946826109,1.096091858215095,-1.2327722974396773,0.6332781086697078,1.09550786108528,1.205953618325571,-0.13309518213590305,-0.5730489585761644,-0.6856503419194039,-0.6250642323083124,-0.480909600271613,0.8206608782467538,-0.005469758042341728
E06000057,0.25381510063607526,-1.932836402955518,-1.0118209034820014,-0.21597446057194672,1.4328774358830485,-0.4849535254968683,-0.5661892703682925,-0.9933693796998476,-0.9036294519031232,-0.8342424372496989,-0.7557678507174246,-1.5252628698240713,-0.5473989190218537,1.5066683708053348
E06000058,0.5116255450218524,0.5652577418311743,0.8294551146298814,0.8152032768702234,0.4029753635702864,-1.1028446343296374,-0.8938872863728153,-0.6971192046344523,-0.4600047277400721,-0.3856559419993251,-0.37351265283706037,-0.5595228457933672,-0.38479087625232905,0.5757632961871182
E06000059,0.45662151935892964,-1.3396703046985357,-2.1064725374966957,-0.22928489960558932,1.8444567379967678,-1.5200284748226165,-0.8271895669752869,-0.782812999456504,-0.67341051692104,-0.7033217131637076,-0.659796407624308,-1.8756719109627624,-1.440646067383212,2.1743966896886726
E06000060,0.91533948962719,-0.7752878305782338,0.8317969300849773,-1.220776663694124,0.4299402370217705,0.00422820753349647,1.4267654689179257,0.5694361883839746,0.06515793179348163,0.012540979651276492,-0.05256448839930363,-0.3826676560438423,0.3220911040712462,0.11888560243274449
E08000001,0.10898621985050398,0.45564387693204006,-0.32021752952825566,0.2887491263542915,-0.39229839682597595,0.11807858496563399,-0.19567418261047004,-0.07414045863539324,0.3101867714302794,0.4168295503120829,0.36612792833920654,0.35908069948581134,-0.16776944407197103,-0.17556528882937894
E08000002,-0.40856464425476574,0.3941827566956863,-0.4451788152429563,0.08230624997297588,-0.09119351087766416,0.371469991216131,-0.05254473894054878,-0.23829507539968903,-0.203218694081108,-0.010842971528173847,0.14102652385474446,-0.055511920462348686,0.09178345379125902,0.009195311135410831
E08000003,0.935832248417394,1.0522507325377117,0.7704079650347895,1.148097460048801,-1.079792985776031,-0.23369575105216453,-1.2592987947723717,0.23841677079533535,1.0222362534499538,1.0991152190704965,1.0832579386806263,2.904513230992733,-0.7873535930637322,-1.903217096961686
E08000004,-0.13497103005431227,0.2973912178006744,0.5101717853061466,-0.2219439655288994,-0.673829117236194,0.7523818305807676,-0.16534604123855734,0.43110610721173476,0.9821915553376708,1.5685117366743646,2.067724280954341,0.8023199793211103,-0.38556579800950824,-0.42661368015792683
E08000005,-0.2159129156299943,0.19743517387938056,0.014080521328471953,0.3693656445872904,-0.622497080084133,-0.028408315408764147,-0.43756604239498487,0.31423717641746635,0.7494483412471233,0.8742347118854928,0.8158043616213003,0.5078130188970733,-0.16145513070689813,-0.3041897956037601
E08000006,-0.024089716374523572,0.6222477245985111,-0.1829480308743626,1.4540799311820714,-0.35502878274250793,-0.438273739573429,-1.4838891927263307,-0.7828668217526106,-0.3670072800466135,-0.1441826653176901,0.3715594898186082,1.0758575115617208,0.025675808280304142,-0.8625528059341163
E08000007,0.13455983105613387,0.5380731525598927,-0.6356743390085177,0.21713504026103966,0.0783639380471345,-0.1465528897769974,0.14304707020570306,-0.3724136781000231,-0.5171464173848563,-0.4174446725431736,-0.49750108596980197,-0.5749499115512385,0.17893618100002168,0.3586576317602968
E08000008,-0.1929145311713199,0.5017726034176647,-0.733043631109175,0.4956972291253236,-0.2922690750427774,0.6671231107200427,-0.44075231280332067,-0.5866834097996382,-0.30843118370217015,-0.16902427044993604,-0.12869108542711108,-0.023559411629711213,0.2077781922953512,-0.040883745010475835
E08000009,-0.13367008243221204,0.4957487477524337,-0.12198936438555025,-0.23240401541526853,-0.19549950049440865,0.39987645174478736,0.647468278804011,0.20386024012062384,-0.22647415170574828,-0.31425129402294955,-0.23232284299528502,-0.24333834665548512,0.7481498428199874,-0.20706340936973133
E08000010,0.27801368920329766,0.3373662169482543,-0.6150850997091026,-0.34856889473305525,0.348260747481304,1.3069312014616694,0.16199375004272704,-0.6990281018410103,-0.7511791808318136,-0.8208326749896105,-0.7024874202277602,-0.4735317696134773,0.38224755561601104,0.23398258075062875
E08000011,-0.7068894276874178,0.33886737037139775,-0.3725341089419552,0.0794903380848829,-0.7544760274479563,1.3834296176485608,0.3876712421881659,0.25289769268128104,-0.2736394930386766,-0.5906312411490469,-0.599798660854962,0.24045599411992144,-0.3725114575353974,0.02075647608130133
E08000012,0.803759413754613,0.9733109578057437,-0.6061321695186181,2.1547078874414045,-1.2725135595843715,-0.6275412965032732,-1.1205988544006424,-0.5218021397010312,-0.3577561477662156,-0.24359458450279287,-0.3876448236328268,1.301642857698215,-0.707050230301458,-0.6574822183584181
E08000013,-0.47942157963625526,0.14985883148938084,-0.7374575556452279,-0.1966636452213198,0.3728200045942699,1.159074868132661,-0.09754382588621643,-0.6387559735627163,-0.8559859572572,-0.7445370214444997,-0.7387386648443172,-0.5566147042799248,-0.10511251356073718,0.5429373300554183
E08000014,0.05900963251409756,0.3584324888790598,-0.9328982265365491,0.3388078726254249,0.024519982147579503,0.017808912190567027,-0.10945741125736351,-0.35276183434218833,-0.5453308402426643,-0.5197663250083203,-0.6077777102728985,-1.0144820346739984,-0.7140195299497901,1.1489109683258882
E08000015,0.2599863655109904,0.45582515274040897,-1.1212468558831525,0.7448415876176295,-0.14540918028308925,-0.10968008705529785,-0.46328295100869754,-0.4895458954985824,-0.5441407907743872,-0.6577858368798727,-0.5560463760399542,-0.709746524051707,-0.43775971117715295,0.7741957760132863
E08000016,-0.08396987479996153,-0.2387372246702015,-0.4180721475234078,-0.3104268959194694,0.8560349204192075,0.6992869405583649,-0.24105975828319073,-0.8934103995970212,-0.863738736617557,-0.8320465036533173,-0.7640042367457224,-0.46530617938472546,0.04229331374552116,0.3782753590441742
E08000017,0.2117610851132829,-0.4571631119040294,-0.3452274776941574,-0.5580865581606943,0.6012709848896943,0.6548921473294324,0.06307597085456117,-0.2542417079350399,-0.3992155521755676,-0.43322984660027336,-0.4877180767410892,-0.3004393960273158,-0.05074669480038242,0.28753247144169697
E08000018,0.007649013587447661,-0.10407485175518245,-0.41716562424402487,-0.5601462101337865,0.594220437322396,0.5652602574262832,0.156337450057952,-0.4575248524625649,-0.31775260611736506,-0.2502398624978871,-0.13589281508498444,-0.2704442955026396,-0.2486495651925069,0.36119332620172284
E08000019,1.0069925694099604,0.27543255742408435,0.02995393253632898,0.29205758488061534,0.011926320970654627,-0.7094171006726377,-0.309771146187691,-0.14251658944442294,0.3472867103658743,0.29426221048358603,0.42391894143319103,1.3588544722691036,-1.1536270226440564,-0.5025338841123005
E08000021,0.17443248175902457,0.6220508329443128,0.2284623423609873,0.9393708007780522,-0.7176002643223108,-0.4596359447465739,-0.5735329789105372,-0.12084405392385288,0.5497020989027899,0.24886643283373736,0.2151107999561654,2.1913508478385926,-1.9210201782818723,-0.7855536999536102
E08000022,-0.3011795473157421,0.5843699042803825,-1.2532548131092087,0.8073634171109948,0.37470889195070217,-0.15811969347856508,-0.6272497723982964,-1.3906845223245594,-1.0532238845514865,-1.019627309574138,-0.7718046457941076,-0.9215754527346062,0.4638739579565572,0.5159163269927772
E08000023,-0.7059339860351331,0.5579987236971109,-1.3959329847299906,1.0653588948066886,-0.06062990789613342,0.2895083601643433,-0.9554315797166626,-1.1904463198184445,-0.9273290114018319,-0.7678245749929417,-0.6123406252160142,-0.6271743929165734,-0.13643107402013566,0.5820779302649972
E08000024,0.06492176101907653,0.4427336266233078,-1.0532059518555714,0.27291772777844336,0.07180421334094102,0.9597050987148454,-0.348498924668606,-0.9410620488258551,-0.6596055999061111,-0.629950165402904,-0.45175082429165275,-0.32818415965745673,-0.3698624483477507,0.5087227735870189
E08000025,1.8532040097589018,0.9478566856279474,1.1687329826825925,0.30645131699167605,-1.5731334675096247,-0.3402729034167951,-0.3518563099080327,1.4405205837819224,2.315239220294208,2.511631387684956,2.8926477037853577,2.0997566815024196,-1.0711032619668652,-1.1399072955786613
E08000026,0.43305483616287843,0.8577879320422842,1.6951001743746386,0.1229553314152981,-0.5733793574273062,0.32302443674533576,0.04043561329733641,0.5073364428178275,0.3186812162592342,0.21799181706454268,0.14609438848507336,2.1146173986220442,-1.2162096866131098,-1.0722196508325348
E08000027,0.25052346785617147,0.7763263730472145,-0.29432570217473236,-0.6397136071453107,0.33666352561310525,0.7688564835837942,0.3796080743793397,-0.151230347674927,-0.20189268382616443,-0.15842075510538486,-0.02707300198423386,-0.301607952623052,-0.28358590440707304,0.3990141109395377
E08000028,0.2771975397563724,0.8816082305746102,0.7996158809476833,-0.29535011017478474,-1.1376495909636009,1.0116476457060835,0.39214536247075066,1.009937254718906,1.2809873752690022,1.2327145617191422,1.0167153620299023,0.7744790873425765,0.13461735015413165,-0.6723241970902614
E08000029,-0.2507258774330112,0.090728499551176,-0.11123428163868049,-0.3989315555923425,0.03831804856288574,0.15063524369343437,0.9731900829934357,0.001722034969857562,-0.32550937743794006,-0.3453780377573963,-0.4436117651564216,-0.4086487386022776,-0.3739281939325919,0.47368955107197425
E08000030,0.09983900219352178,0.6483189623472084,0.5313780774247597,-0.55934358557842,-0.27276542977319196,0.3401596848277591,0.2981675884669569,0.6894788637610693,0.9021987097049422,1.0243411300324,0.6867746214884104,0.508458036712912,-0.41436849118253927,-0.182186607589727
E08000031,-0.0021777537116895386,0.8703017812065454,0.19296155354783406,0.36568412093837044,-0.9195498534924393,0.14751434303179217,-0.05353103444169248,0.7404155317816639,0.6226160331171251,0.5943813279242464,0.16704324643692112,0.5090367250135949,-0.07490308711093066,-0.3761571941717208
E08000032,0.9055426580146158,0.21727657816033766,0.8240835872982836,-0.296756232925977,-0.8661603554223267,-0.4626683672909915,-0.0950564404762723,1.0358283631332512,2.305692637703391,2.5500583213188017,3.185206550235848,1.0089060690562444,-0.32466621700372006,-0.6277254754765307
E08000033,-0.2798128789896001,-0.42503980934775937,-0.729463834132345,0.5116898155144156,0.12880940064996652,-0.5601133046191308,-0.43705945055879364,-0.5897760129572877,-0.16645132607330856,-0.12775636214788424,-0.018298659404848445,-0.37726245613800286,0.22014617631424074,0.20534242885939166
E08000034,0.6464182806601789,0.010941230338289547,-0.014409476929317743,-0.11503377888596629,0.015455247703449622,-0.3879915494337403,0.011430007767451383,-0.04308392093825102,0.5794398515956747,0.7357805401797826,0.7714369984586205,0.20678405174099243,-0.14229264569761854,-0.07777370508462465
E08000035,1.3923176079947803,0.20560438925814084,-0.30587892418721024,0.6501459128772121,0.02445687497533361,-0.6716275430712997,-0.5770954935916938,-0.5004592029690185,-0.11959727175493914,-0.017545782896116552,0.13912531588937285,1.363204188552914,-0.9420776184315599,-0.5959617178040443
E08000036,0.3514626727936723,-0.02302166415445953,-0.2738025113014283,-0.27537246443012403,0.6936032389094039,0.6809793023779304,-0.2005288642674114,-0.7864270748590525,-0.7213800446702923,-0.6214250607550045,-0.5458651065343033,-0.4018403926881212,0.2043422898468962,0.2394107071431725
E08000037,-0.33732903782349466,0.1801199039837879,-1.3063461576405058,0.5446253315902709,0.4884169723847521,0.030756335292898524,-0.7479977919869031,-1.1980932215465792,-0.9308739767159073,-0.6681793333079528,-0.2830767959104212,-0.49574401512790633,0.12191568979615422,0.34849427521664755
E09000001,-4.1752390226309535,0.8861186457013392,-1.5448267728525327,6.520553450538291,-0.7673981540467579,-5.6948063859574365,-5.2186599311066,-3.2644019346747344,-1.4610712625982047,-0.8458778189877687,-0.5891447811544797,0.37557371050951666,-0.10780641543292813,-0.3117116342288535
E09000002,-0.2711630632985885,1.1583444535022516,2.4965293816988265,-0.8042915055289503,-1.9599983072197644,1.7444680116471791,1.2344625279128996,2.57525556080942,1.8223785102570436,1.041335147221699,1.1828437368766906,2.035036314811968,0.5343976716774862,-1.8964923657814756
E09000003,0.5133457067344558,0.9984980392091903,1.8081384389735573,-0.7149788131880693,-1.4339768913013278,0.9372125373570609,1.536075858063838,1.6655501226773906,1.318056785362956,1.0610716678733247,0.9202318560186751,0.3402042357463385,1.070720075405367,-0.8426084151861232
E09000004,-0.07671000104864069,0.9256315068039979,0.6927826452206127,-0.7348482706263578,-0.7372967636090475,0.8669069747092143,1.6395986767737678,1.0578498911137801,0.19974319588416237,-0.12404773527356582,-0.3052398278142591,0.17742024295206996,0.4588753903225926,-0.4083363663452567
E09000005,0.28227451305816914,1.3358529891183157,2.1818498269506836,-0.7572664395780547,-2.6955541816522186,1.119834969871768,1.1664020364942846,2.9982614386794495,3.4505251995345074,3.3388082991316086,3.633754990331414,0.8145990346432147,0.9249016078761724,-1.103494090510869
E09000006,0.29207470486235293,0.5004086350450668,0.010463984744414926,0.11484607497290479,-0.4340839565582819,0.4501551221989029,0.5615711044003011,0.2225115317912833,-0.5399823600608783,-0.579019725634855,-0.5948948804728846,-0.4799343589414439,1.1582594992808775,-0.22252988529031265
E09000007,0.029467624525716152,1.7003692542280666,1.113965453820486,2.4907604844005795,-1.3377930028971845,-1.618279910828004,-1.3170954945227462,-0.4259242406274511,-0.1703141279064456,0.310042785711782,0.2667456372791545,1.0970709629229223,0.9756942988662725,-1.3782481536688769
E09000008,0.4837374449157849,0.9875853718840583,0.6234428835321024,-0.26834786104448566,-1.1266580251014089,1.1705549158175161,0.6785549535594428,1.0911451802151604,0.6684434651330281,0.5415930830765346,0.27430005674115826,0.35802268177563396,1.152213683429827,-0.8620535875284215
