,loss
43682,84.46775284254483
43683,84.36429582717102
43684,84.38478344162075
43685,84.38971736665405
43686,84.35334184679682
43687,84.39354211884427
43688,84.38173671127055
43689,84.46234937899375
43690,84.35998552796468
43691,84.35840333266066
43692,84.3875562855274
43693,84.38826626022427
43694,84.41330771914797
43695,84.41696158172078
43696,84.4114773700692
43697,84.42124581750417
43698,84.42808387183041
43699,84.46374785142137
43700,84.37717589891025
43701,84.3722627672846
43702,84.35535832223175
43703,84.36594199031764
43704,84.39056250952572
43705,84.38790329067693
43706,84.35539313961316
43707,84.36681271150623
43708,84.36748905953644
43709,84.37613029700483
43710,84.36047601424201
43711,84.42893792301244
43712,84.51288322492832
43713,84.41801333565243
43714,84.43790645268611
43715,84.40305540051763
43716,84.39926659027276
43717,84.42572259627326
43718,84.35722205542416
43719,84.39866250098785
43720,84.38344075638435
43721,84.39871520114083
43722,84.35516097228651
43723,84.35521989061654
43724,84.36173420283147
43725,84.41993876550929
43726,84.3790011543759
43727,84.38443725233134
43728,84.37225994484962
43729,84.38526215305218
43730,84.37241694279489
43731,84.35139650554326
43732,84.4674242714237
43733,84.39695951428716
43734,84.37074041642205
43735,84.39578921808673
43736,84.35975316218558
43737,84.34980698954853
43738,84.36471939086914
43739,84.39411723407018
43740,84.41510909416772
43741,84.37836866433909
43742,84.37685910263502
43743,84.41962313789853
43744,84.36752623629708
43745,84.41279853423896
43746,84.36855298521891
43747,84.37172011006085
43748,84.38744852584222
43749,84.38757597642137
43750,84.38797610067908
43751,84.45138245510917
43752,84.42396686531904
43753,84.36299371443732
43754,84.35840125993496
43755,84.41371979465374
43756,84.3973875982913
43757,84.41867197731327
43758,84.34107785969111
43759,84.3535860094721
43760,84.42217192897907
43761,84.37518557509935
43762,84.38739798661601
43763,84.47912897539966
43764,84.36368629146862
43765,84.36763714917133
43766,84.40039225672022
43767,84.4047801287877
43768,84.35244424632519
43769,84.36827171193382
43770,84.36780040939419
43771,84.34653534641156
43772,84.36267976264733
43773,84.37874435689407
43774,84.3712301529901
43775,84.42454096623239
43776,84.34790555038893
43777,84.38793372005397
43778,84.40335305715573
43779,84.51846816222792
43780,84.39594387870304
43781,84.41141199100913
43782,84.35341271637492
43783,84.40883266030019
43784,84.41085908040834
43785,84.38564419608585
43786,84.43816049388379
43787,84.36085474973468
43788,84.37193055786838
43789,84.36227026702352
43790,84.37230598582009
43791,84.36765805283034
43792,84.36915405361638
43793,84.39089546865121
43794,84.37242988630527
43795,84.40175522820797
43796,84.35455511897975
43797,84.35546184826448
43798,84.3594964088043
43799,84.37919316815503
43800,84.380218153055
43801,84.45089739319906
43802,84.49516649191091
43803,84.43251637365087
43804,84.41560196187454
43805,84.35376007432882
43806,84.36964319482703
43807,84.35498135076092
43808,84.34196798512012
43809,84.37322596731903
43810,84.35176906695945
43811,84.47185278214471
43812,84.44390966161828
43813,84.39472535855508
43814,84.39951996996224
43815,84.3738772441886
43816,84.41646205483144
43817,84.39076290240867
43818,84.37888763956941
43819,84.39605878267675
43820,84.3842476199817
43821,84.37075210306686
43822,84.42448945679416
43823,84.48107429460293
43824,84.35879393120032
43825,84.3986268236458
43826,84.41135679917528
43827,84.3628854916964
43828,84.34774987546005
43829,84.37341440895389
43830,84.3804958762461
43831,84.3899398980113
43832,84.42753861267443
43833,84.38051331801222
43834,84.36257736117854
43835,84.40047485704366
43836,84.38971622003986
43837,84.43400926534841
43838,84.34048245821386
43839,84.40207967592802
43840,84.37800161549121
43841,84.36788651571108
43842,84.37496511646778
43843,84.37014166330326
43844,84.45950679007294
43845,84.47072482246884
43846,84.37429282568783
43847,84.39847401525243
43848,84.35081949399385
43849,84.36152730511792
43850,84.35261828913166
43851,84.35989754737457
43852,84.38544561132531
43853,84.36733020936822
43854,84.38959123909129
43855,84.36083020778061
43856,84.36684594126795
43857,84.41756893444612
43858,84.38368908656126
43859,84.36185865457347
43860,84.38290277381853
43861,84.40671049790575
43862,84.38484474138028
43863,84.36588732769034
43864,84.38533337543466
43865,84.37787482642025
43866,84.37426680636544
43867,84.36320581601534
43868,84.3408469051295
43869,84.35339434849733
43870,84.36723323226664
43871,84.37814882311518
43872,84.3765130015467
43873,84.39822508971815
43874,84.38150006773844
43875,84.37716304360097
43876,84.409933013034
43877,84.3591171882056
43878,84.42841021587394
43879,84.45451637223965
43880,84.38643178774443
43881,84.410863975569
43882,84.35839649707596
43883,84.39240342068534
43884,84.36562847953311
43885,84.34603383499763
43886,84.3722639138988
43887,84.37351041584346
43888,84.40668637490685
43889,84.39411064103848
43890,84.40386460144396
43891,84.42726631385054
43892,84.39967562284083
43893,84.40682022006526
43894,84.37180606202583
43895,84.38837648954005
43896,84.48455982539006
43897,84.37139813197142
43898,84.34271043986944
43899,84.38941898235696
43900,84.38108816863485
43901,84.4592587244993
43902,84.35522677030177
43903,84.35484230173806
43904,84.36757677552328
43905,84.35918708757168
43906,84.38708447583149
43907,84.43183995946984
43908,84.42278501477544
43909,84.36523680053006
43910,84.36255866254685
43911,84.3617146662894
43912,84.35375696524031
43913,84.36655218752823
43914,84.36309812248098
43915,84.38546880821272
43916,84.34639616508704
43917,84.36843157641461
43918,84.34864198541365
43919,84.35020598924228
43920,84.38655879731812
43921,84.35898193182973
43922,84.3887704838218
43923,84.3738625146061
43924,84.3591387533728
43925,84.34771406581636
43926,84.34406650962168
43927,84.3564156769328
43928,84.3864409386078
43929,84.34709127789976
43930,84.40823269441638
43931,84.35958077314962
43932,84.33250581598006
43933,84.32470846451776
43934,84.46394956732073
43935,84.41262998195053
43936,84.48078596523042
43937,84.36867730465927
43938,84.38285990808741
43939,84.34481632916224
43940,84.40623871026011
43941,84.345211293656
43942,84.33327021075122
43943,84.39217006264394
43944,84.41304849613608
43945,84.35010440363361
43946,84.35580678068834
43947,84.35523589911489
43948,84.41450227064894
43949,84.41163150147895
43950,84.41702005904534
43951,84.41659852397235
43952,84.41116862214369
43953,84.39483069271022
43954,84.38632991548218
43955,84.43113461533034
43956,84.43752185182075
43957,84.48638717563166
43958,84.38676999483495
43959,84.34448819904658
43960,84.36490273889089
43961,84.3712450369245
43962,84.3476105618339
43963,84.37093366501648
43964,84.34978427776711
43965,84.38010192606491
43966,84.39633187531047
43967,84.34692016777964
43968,84.34743023469959
43969,84.34322965765276
43970,84.36962603971448
43971,84.34724044799805
43972,84.3528457597501
43973,84.3502055702871
43974,84.54403294028575
43975,84.3297446807685
43976,84.48051946562839
43977,84.36729398076933
43978,84.40471931413418
43979,84.36230579001366
43980,84.3691178250175
43981,84.37692939890603
43982,84.38856528397929
43983,84.36049954188353
43984,84.40195842147563
43985,84.3888303282633
43986,84.453944829158
43987,84.35184553730694
43988,84.34236480183684
43989,84.3621234342542
43990,84.33257196679969
43991,84.39349490920932
43992,84.36264426170746
43993,84.36382267240845
43994,84.3506372264355
43995,84.3771752815026
43996,84.36014331971978
43997,84.38380833443878
43998,84.36476611539807
43999,84.35706482595101
44000,84.36751252102714
44001,84.4875544288944
44002,84.40753791235775
44003,84.41824058576816
44004,84.37680000790282
44005,84.34504417463535
44006,84.35785750019757
44007,84.3438566792218
44008,84.34767124418579
44009,84.40884805139089
44010,84.34583410362288
44011,84.38328777158881
44012,84.31732477618091
44013,84.36443946265072
44014,84.36748114348836
44015,84.36670027716312
44016,84.34388805676058
44017,84.33476499877224
44018,84.33150389566588
44019,84.34211660396157
44020,84.3226478003353
44021,84.35301874414344
44022,84.35164174868193
44023,84.38872704478358
44024,84.36091221274668
44025,84.3905618700678
44026,84.3702707015021
44027,84.36824287017646
44028,84.46832196009642
44029,84.35718421715532
44030,84.37531911155392
44031,84.36701788929845
44032,84.35597409816147
44033,84.35576594358234
44034,84.35333421740229
44035,84.33750677384393
44036,84.3588960239653
44037,84.34726525455541
44038,84.37961816512092
44039,84.38163664713072
44040,84.39639476268967
44041,84.3649852951138
44042,84.38304045572447
44043,84.3163311026689
44044,84.3989936078904
44045,84.44359835586107
44046,84.43379555410043
44047,84.38409706071621
44048,84.41016145386448
44049,84.47547533332957
44050,84.39053565229294
44051,84.3589835194494
44052,84.3202649155104
44053,84.40022732067659
44054,84.3881749500429
44055,84.36177936179101
44056,84.34632062085102
44057,84.33926532723311
44058,84.39662179230265
44059,84.37718346215397
44060,84.3493226773477
44061,84.33980602198254
44062,84.33604907438244
44063,84.34592891979769
44064,84.33763830372364
44065,84.3890901907331
44066,84.35451176814261
44067,84.3707583212439
44068,84.32906566465522
44069,84.3566185835469
44070,84.38343740474282
44071,84.397655685513
44072,84.46432671519374
44073,84.36689795786246
44074,84.3991468793395
44075,84.43902936284941
44076,84.38564018293613
44077,84.40409727592689
44078,84.40180104867571
44079,84.43610624633084
44080,84.36617475300166
44081,84.3731491882677
44082,84.34937118794876
44083,84.32736523578622
44084,84.36892858957279
44085,84.3505577131503
44086,84.3544616478716
44087,84.33313155863327
44088,84.36198348117013
44089,84.32460204989924
44090,84.45380498632531
44091,84.36718423655957
44092,84.3373960814724
44093,84.3915101861678
44094,84.43563485559011
44095,84.41427477798021
44096,84.42136466847678
44097,84.40909519085305
44098,84.38503871763373
44099,84.40858948988722
44100,84.34125496748555
44101,84.33594340947322
44102,84.38078987253884
44103,84.35879842945606
44104,84.37679339282086
44105,84.3518942243102
44106,84.32333881179721
44107,84.3427424789164
44108,84.36483486814996
44109,84.33663852228595
44110,84.33659812618542
44111,84.34498199286489
44112,84.33054514978663
44113,84.36889397064385
44114,84.39715152806629
44115,84.43830911272524
44116,84.40592994028434
44117,84.3878389479797
44118,84.36118865702194
44119,84.40446703695838
44120,84.3519372664435
44121,84.34807361757134
44122,84.32509185261809
44123,84.33424955158564
44124,84.45722776203486
44125,84.3274004721228
44126,84.31748593060267
44127,84.37855715007451
44128,84.31352771913384
44129,84.35393656471561
44130,84.34137364205597
44131,84.33457466081387
44132,84.36484880392263
44133,84.34652432127496
44134,84.41920193357964
44135,84.35222444920181
44136,84.36298035197176
44137,84.36900953612576
44138,84.3484099944892
44139,84.34938984247991
44140,84.34542604126682
44141,84.3527660039119
44142,84.36515210543065
44143,84.34901401762329
44144,84.39591397853256
44145,84.30628861443844
44146,84.35703546601223
44147,84.35279493387034
44148,84.37437386044188
44149,84.40985036861001
44150,84.37750138299313
44151,84.359813888638
44152,84.38572368732078
44153,84.37188932385747
44154,84.34822061571772
44155,84.35215516724338
44156,84.36488880311822
44157,84.40516054010115
44158,84.35882577179484
44159,84.32920612489556
44160,84.32983760061981
44161,84.33783697668528
44162,84.33593533907323
44163,84.33055524881175
44164,84.30606926934567
44165,84.35039218174929
44166,84.36841331878838
44167,84.40147007407481
44168,84.36561042035935
44169,84.39155265499402
44170,84.3671943355847
44171,84.34086282542675
44172,84.31291833778337
44173,84.27009761126745
44174,84.30862563469506
44175,84.36332801862949
44176,84.40423257640332
44177,84.40887631984116
44178,84.38228298473909
44179,84.45807815287155
44180,84.32400918420339
44181,84.33002416798145
44182,84.35375023990697
44183,84.36456369388999
44184,84.35911912862966
44185,84.38426971435547
44186,84.33423693882936
44187,84.35843676087484
44188,84.39650395564261
44189,84.40130244789785
44190,84.335784074199
44191,84.37751628897783
44192,84.38697788481079
44193,84.40232196433007
44194,84.37931206322818
44195,84.37178683418759
44196,84.37510742893109
44197,84.36442354235346
44198,84.36080923797078
44199,84.35574702444794
44200,84.34922600894994
44201,84.37954553152096
44202,84.4268410302311
44203,84.37501137794098
44204,84.36734266777259
44205,84.37147283829705
44206,84.35667079859387
44207,84.39485075845884
44208,84.42976745429067
44209,84.35321887242311
44210,84.36896969128206
44211,84.32789320752799
44212,84.51143249335317
44213,84.36266829650526
44214,84.35630238262904
44215,84.47205983421017
44216,84.35771148328837
44217,84.31897572423681
44218,84.32092171597343
44219,84.33921170096866
44220,84.34578034505678
44221,84.39212283095873
44222,84.42265566787279
44223,84.33036089770367
44224,84.37030124113049
44225,84.38255389439577
44226,84.36091798991826
44227,84.32654148167957
44228,84.34812658232761
44229,84.33304066740709
44230,84.34081206569782
44231,84.34881702048241
44232,84.3434546586406
44233,84.32165130438833
44234,84.328075607388
44235,84.33389970195087
44236,84.33241197001728
44237,84.34990012990257
44238,84.37295999692354
44239,84.43456638755137
44240,84.32184395762538
44241,84.32632536695182
44242,84.31833580325794
44243,84.31444254086885
44244,84.39827715041321
44245,84.33223539142939
44246,84.35956295652886
44247,84.32057436904466
44248,84.31706775819634
44249,84.37070429807453
44250,84.35023392693844
44251,84.33980330979892
44252,84.32796659083725
44253,84.32962684410845
44254,84.34173129748747
44255,84.35004676421943
44256,84.38837185898268
44257,84.34577073113766
44258,84.33763007897173
44259,84.32620045215408
44260,84.30058835420995
44261,84.31178940789547
44262,84.33456522329695
44263,84.38324084860741
44264,84.45205992770333
44265,84.33130292947581
44266,84.34288461497754
44267,84.3730000402197
44268,84.35111218932047
44269,84.32877063199963
44270,84.36218751234816
44271,84.34194919828735
44272,84.33458692076579
44273,84.36184140023468
44274,84.39677976045995
44275,84.35290761076647
44276,84.33177202698812
44277,84.32840620713426
44278,84.32293035253625
44279,84.33377891055422
44280,84.33617943559769
44281,84.36409808032086
44282,84.35073005808572
44283,84.55585761979825
44284,84.35022173313736
44285,84.38092093936281
44286,84.35270660047587
44287,84.38857242826782
44288,84.36371162723255
44289,84.34059879545532
44290,84.40696319403676
44291,84.31740023221583
44292,84.33114758530104
44293,84.31901858996794
44294,84.31952720156984
44295,84.50477379594925
44296,84.34330714231281
44297,84.31179880131187
44298,84.37228702258513
44299,84.33872095008806
44300,84.34175445027434
44301,84.31339577029895
44302,84.3548440657599
44303,84.3245048743452
44304,84.35341575931263
44305,84.31664243047636
44306,84.32936541606925
44307,84.3502338828379
44308,84.32705370952628
44309,84.38014027149002
44310,84.30524021214832
44311,84.31319502461163
44312,84.36860766989648
44313,84.3602381358946
44314,84.37234325078181
44315,84.32131142147703
44316,84.34545311900233
44317,84.33157304532266
44318,84.32609670561862
44319,84.32849603994734
44320,84.31889182294724
44321,84.32870922198875
44322,84.35433148510883
44323,84.35334563944382
44324,84.33843645746309
44325,84.36795956826623
44326,84.37082429566135
44327,84.316646112872
44328,84.36244479493598
44329,84.35371703219552
44330,84.31035980048208
44331,84.31408034308109
44332,84.31758144136109
44333,84.42584025653112
44334,84.35674995907469
44335,84.32843617345556
44336,84.31834548332787
44337,84.33414789982614
44338,84.30746931836784
44339,84.39223771288216
44340,84.36337538261634
44341,84.3200239942253
44342,84.44175493097029
44343,84.32437319011358
44344,84.31990706162645
44345,84.34884140808458
44346,84.34213168634845
44347,84.33310434859612
44348,84.33473580421051
44349,84.38541086009472
44350,84.3663737567174
44351,84.34845960760393
44352,84.3674654657441
44353,84.31572926251185
44354,84.42363245087552
44355,84.31763947768019
44356,84.34420630835385
44357,84.42631411690243
44358,84.4279650208578
44359,84.31961403554574
44360,84.34894574997742
44361,84.31991175833465
44362,84.33016645839449
44363,84.325340182795
44364,84.33894789149996
44365,84.41658582301498
44366,84.32072466370687
44367,84.3312101860267
44368,84.31218141765264
44369,84.35425190567281
44370,84.3414248207401
44371,84.38564596010771
44372,84.36493030173241
44373,84.3066454099093
44374,84.38027446945279
44375,84.31523745321815
44376,84.35022510682916
44377,84.3014218986379
44378,84.35360647212563
44379,84.3496785246568
44380,84.33944768299257
44381,84.35642511444973
44382,84.29530654201618
44383,84.32907704259618
44384,84.4210118641054
44385,84.32742062607252
44386,84.31824259675307
44387,84.33804876955948
44388,84.33908588210971
44389,84.38095216254968
44390,84.33725032916648
44391,84.30643264682307
44392,84.26090319859499
44393,84.35990910171773
44394,84.35235675084108
44395,84.42185048009618
44396,84.3092151266991
44397,84.3668539675674
44398,84.32856704182707
44399,84.33327828115121
44400,84.33447865392431
44401,84.33633806526316
44402,84.3927501612316
44403,84.33730166220252
44404,84.37185320550996
44405,84.32413478255961
44406,84.34296280524634
44407,84.3796455074597
44408,84.36488046811495
44409,84.35391085409705
44410,84.35534800270389
44411,84.34821681204559
44412,84.30795909903642
44413,84.32043492311688
44414,84.33486625362683
44415,84.29420363145067
44416,84.37782534560716
44417,84.32918967539176
44418,84.35323558653022
44419,84.35399513024126
44420,84.33266179961277
44421,84.33132676582116
44422,84.34142426948327
44423,84.36880255021111
44424,84.27634698944973
44425,84.33764860120122
44426,84.31267816620755
44427,84.34309493048343
44428,84.31636506008964
44429,84.3406409555777
44430,84.32554880042986
44431,84.34424273540519
44432,84.31911653728154
44433,84.3079213269184
44434,84.33262784219201
44435,84.34802779710361
44436,84.34238612445104
44437,84.31906542474825
44438,84.3755370123538
44439,84.34786156009388
44440,84.3143233150416
44441,84.33345631505712
44442,84.3696675162784
44443,84.32868443748166
44444,84.35239754384652
44445,84.35081118104085
44446,84.32999365040332
44447,84.3210535655821
44448,84.3303322323485
44449,84.37672212633784
44450,84.31732909803446
44451,84.27752204850918
44452,84.38685166904692
44453,84.3239647308526
44454,84.2939224243164
44455,84.33586859289622
44456,84.39161602747923
44457,84.32753409677848
44458,84.34829345879527
44459,84.32674818094065
44460,84.33166944911714
44461,84.31722356542687
44462,84.32695554170995
44463,84.36325143803062
44464,84.34245979441384
44465,84.32159770017414
44466,84.36224025660168
44467,84.34073122939623
44468,84.36479469255215
44469,84.34832066883241
44470,84.28590767921051
44471,84.40475931332979
44472,84.38304129363485
44473,84.40756507829434
44474,84.37047025647466
44475,84.4152597416343
44476,84.33448967906092
44477,84.35461143537754
44478,84.40448659555071
44479,84.31365913876219
44480,84.29220700126163
44481,84.37872861299901
44482,84.42441175163137
44483,84.2878775183176
44484,84.32211356631593
44485,84.32396490725479
44486,84.35589092453091
44487,84.34467836060276
44488,84.32620411249944
44489,84.41647043393526
44490,84.31532092452738
44491,84.32510680270333
44492,84.31692412271666
44493,84.32709269440932
44494,84.31618380684384
44495,84.30758975696013
44496,84.42289813267702
44497,84.36150580610153
44498,84.30870991083928
44499,84.33074421965318
44500,84.3844683873171
44501,84.34003832161082
44502,84.3286157508806
44503,84.3109697110391
44504,84.34129393031832
44505,84.30772979824529
44506,84.30647608586129
44507,84.3527437772365
44508,84.39429248964166
44509,84.32739121100806
44510,84.31964812526813
44511,84.30255014496731
44512,84.33251838463579
44513,84.31104779105655
44514,84.32019450898804
44515,84.31933871583442
44516,84.30887288440859
44517,84.34006830998239
44518,84.34162942522524
44519,84.30727752509145
44520,84.2974242723057
44521,84.27216802167065
44522,84.33459878381277
44523,84.33270303362367
44524,84.33140938819488
44525,84.31308234771552
44526,84.3480166176151
44527,84.3267946629166
44528,84.34233498986745
44529,84.30215921567354
44530,84.29834209287787
44531,84.33616417680862
44532,84.37865827262746
44533,84.3274851010714
44534,84.28977397411545
44535,84.34433239181607
44536,84.3019162657633
44537,84.29749240764993
44538,84.32516752915575
44539,84.30841567199354
44540,84.29477687240336
44541,84.3138403038069
44542,84.3827680466492
44543,84.31760891600152
44544,84.33857771151328
44545,84.2817949063516
44546,84.32030742843716
44547,84.30631935251931
44548,84.33183440721103
44549,84.30845657525035
44550,84.32414521233883
44551,84.31981575144509
44552,84.30966923002563
44553,84.33278810357771
44554,84.28942262506209
44555,84.33831950281397
44556,84.32411308509077
44557,84.32265163708284
44558,84.31925673291862
44559,84.29745703901169
44560,84.29833049443415
44561,84.33185705284163
44562,84.32388080751275
44563,84.34602461798343
44564,84.32071584359758
44565,84.36774400479531
44566,84.36389627622042
44567,84.38217683472385
44568,84.32634664546548
44569,84.32722578985843
44570,84.33337285477302
44571,84.33453532312647
44572,84.30085944026881
44573,84.329904765752
44574,84.29452774841661
44575,84.32685486016246
44576,84.31552697330541
44577,84.32029702070821
44578,84.3573836839268
44579,84.2895544856959
44580,84.2759538992292
44581,84.30140359691113
44582,84.32927317977641
44583,84.38089209760544
44584,84.31473223735831
44585,84.31281831774409
44586,84.32332214179067
44587,84.33938003275436
44588,84.31137411304981
44589,84.29478185576511
44590,84.38271137744705
44591,84.27908552313127
44592,84.28112228481756
44593,84.31711494578103
44594,84.29044249429869
44595,84.28585740458759
44596,84.37322055397695
44597,84.42463472399409
44598,84.37407776937319
44599,84.33649166746636
44600,84.32445689295069
44601,84.35472201749768
44602,84.32021164205032
44603,84.31970682309542
44604,84.32294697844225
44605,84.30186180158847
44606,84.3267748176707
44607,84.2785293931906
44608,84.30144333150345
44609,84.39219030479475
44610,84.35508110619693
44611,84.30852856939238
44612,84.30476968136826
44613,84.37649800736091
44614,84.31686180864456
44615,84.34546357083182
44616,84.31068460100649
44617,84.31091855440526
44618,84.3170911755865
44619,84.33772655994217
44620,84.37924688262058
44621,84.32660028975823
44622,84.32178506134562
44623,84.30452933339025
44624,84.32254667778236
44625,84.29478525150718
44626,84.33790608224152
44627,84.3322445202425
44628,84.30136650835159
44629,84.3246952564041
44630,84.28084378986689
44631,84.27977761505656
44632,84.28016018729679
44633,84.39379419756763
44634,84.3344214555156
44635,84.31856982280753
44636,84.3662806604639
44637,84.28122367197379
44638,84.30559411903337
44639,84.34055156377009
44640,84.31435614789841
44641,84.3031875081145
44642,84.36109968416953
44643,84.31797693506141
44644,84.33253470183797
44645,84.28593169195804
44646,84.3062875119248
44647,84.29194429430659
44648,84.31087595327742
44649,84.27628946028693
44650,84.3054249493373
44651,84.26487507020806
44652,84.29988808163328
44653,84.30722449418437
44654,84.30800401544295
44655,84.3416217076296
44656,84.44903119037606
44657,84.34951354451262
44658,84.30782556258185
44659,84.31146725340386
44660,84.32488413904444
44661,84.32512916168037
44662,84.35073901049664
44663,84.29545928425871
44664,84.30737220896462
44665,84.33068574232863
44666,84.3042621061292
44667,84.3089254743102
44668,84.34345382073022
44669,84.30956012527378
44670,84.38281968838906
44671,84.29886737448632
44672,84.29513792357693
44673,84.28811786629561
44674,84.38254639730287
44675,84.30861985752348
44676,84.3229570554171
44677,84.32034976496173
44678,84.28918289449173
44679,84.26633881144441
44680,84.29416158157966
44681,84.3079968932047
44682,84.29897330399882
44683,84.29577292734488
44684,84.32736594139496
44685,84.32674729892973
44686,84.30412327760907
44687,84.31596374511719
44688,84.31097447389813
44689,84.32566379260466
44690,84.32261423981947
44691,84.27830937556449
44692,84.29848550785483
44693,84.32218055504595
44694,84.29006263424206
44695,84.28597528534817
44696,84.34391061419008
44697,84.33885413373825
44698,84.31621070817715
44699,84.30542883018538
44700,84.30850894464923
44701,84.30670900289724
44702,84.31307855506853
44703,84.32607291337382
44704,84.30603268794242
44705,84.31250590947322
44706,84.28774018921604
44707,84.36694322707336
44708,84.27393336654399
44709,84.2889620830558
44710,84.31388144961672
44711,84.29463630191164
44712,84.30419176575765
44713,84.32584372283407
44714,84.33296803380712
44715,84.31657921234307
44716,84.31593847550408
44717,84.34288580569229
44718,84.32725754225186
44719,84.32179683619152
44720,84.34056911578757
44721,84.28539959681517
44722,84.30154049603236
44723,84.26954686159344
44724,84.29348926874944
44725,84.3584119322672
44726,84.30972356189882
44727,84.36982281635262
44728,84.33665845573293
44729,84.30527950573519
44730,84.27102949991392
44731,84.33668231412854
44732,84.28400026442688
44733,84.2938369133569
44734,84.33073804557668
44735,84.30889297220749
44736,84.34286556354148
44737,84.32455847855937
44738,84.36559626408395
44739,84.36572662529917
44740,84.39501229876039
44741,84.37622886172609
44742,84.31875544200743
44743,84.32307720735584
44744,84.30506711750361
44745,84.36375316994727
44746,84.31878071162053
44747,84.30358939639406
44748,84.31269549772229
44749,84.31022097196193
44750,84.29306824083272
44751,84.32485886943134
44752,84.31418949193348
44753,84.30676626745677
44754,84.30403068851184
44755,84.2709054671271
44756,84.28780589903022
44757,84.29216003417969
44758,84.30404680726156
44759,84.39171049084966
44760,84.29315408254635
44761,84.33263258300076
44762,84.36475535486476
44763,84.3529005105785
44764,84.45012219379403
44765,84.27854090343321
44766,84.27482022853256
44767,84.35380007352443
44768,84.27499014793793
44769,84.28816139353493
44770,84.36070039782221
44771,84.3425959769012
44772,84.33790517818032
44773,84.36575890689916
44774,84.30460194493993
44775,84.35396664128827
44776,84.3212027136301
44777,84.30806815968772
44778,84.31437610339567
44779,84.33864924259957
44780,84.32788429921762
44781,84.31452121624368
44782,84.30718394373194
44783,84.2981948852539
44784,84.30384293043545
44785,84.30814101379042
44786,84.32846060515828
44787,84.34246766636137
44788,84.32683214838106
44789,84.28744542116375
44790,84.34032792989919
44791,84.27326030400447
44792,84.27974727388062
44793,84.28619587628138
44794,84.2856968785986
44795,84.31813702004493
44796,84.34781245413544
44797,84.29679923526125
44798,84.31832409456287
44799,84.31217145092914
44800,84.29560869691
44801,84.27890790818054
44802,84.25199268319014
44803,84.3360884561704
44804,84.31616969466899
44805,84.30564668688471
44806,84.44664314578723
44807,84.27643232400706
44808,84.34842681884766
44809,84.3264172504403
44810,84.27960800435501
44811,84.26764820076826
44812,84.2952152318348
44813,84.26606424144238
44814,84.3072036566762
44815,84.31905889786736
44816,84.27518899730175
44817,84.28698668727985
44818,84.28666221750954
44819,84.36055444706382
44820,84.29618729607907
44821,84.31668267222499
44822,84.29928445540412
44823,84.28080158564397
44824,84.2881544256486
44825,84.32533685320375
44826,84.34639224013841
44827,84.30241824023297
44828,84.34935359183075
44829,84.28612072895028
44830,84.28468296293579
44831,84.29493887576065
44832,84.28194894956026
44833,84.28685341542855
44834,84.273619414754
44835,84.30080956255081
44836,84.2850976403738
44837,84.39431956737717
44838,84.32479836348165
44839,84.33883636121806
44840,84.38586328760047
44841,84.37746623485764
44842,84.39234712633784
44843,84.39832305908203
44844,84.25108072799065
44845,84.17102381535348
44846,84.23783213003523
44847,84.38166191674381
44848,84.42071921287933
44849,84.4073762838551
44850,84.36435977296333
44851,84.3106491882677
44852,84.25434954869264
44853,84.30077489952131
44854,84.30345142783457
44855,84.31736856802351
44856,84.33325340844303
44857,84.31251488393441
44858,84.33931489624729
44859,84.30248688273348
44860,84.37262681729531
44861,84.3083219583324
44862,84.30811248073688
44863,84.29334880850908
44864,84.37962361153839
44865,84.32383132669968
44866,84.34335402119366
44867,84.35064048987593
44868,84.31357468621579
44869,84.29202319018414
44870,84.30122556300522
44871,84.37672053871816
44872,84.26985397779873
44873,84.2577816296175
44874,84.27302213900352
44875,84.39373832217531
44876,84.28963371232754
44877,84.28301781450394
44878,84.3223125479814
44879,84.28680071527559
44880,84.25790233281306
44881,84.27492033677294
44882,84.28277393848221
44883,84.36325240824264
44884,84.3140487229893
44885,84.31201672416202
44886,84.33823390365336
44887,84.2793047689978
44888,84.31397029016749
44889,84.33554268985814
44890,84.26831694145423
44891,84.27161231068517
44892,84.26293332314904
44893,84.37087386467553
44894,84.28411534480277
44895,84.2723289886651
44896,84.27839254919505
44897,84.2806834402801
44898,84.29617358080914
44899,84.26535135610945
44900,84.3147607263113
44901,84.3085962196306
44902,84.33816885534739
44903,84.32780959289198
44904,84.35398198827843
44905,84.32144725116002
44906,84.30503607071893
44907,84.30194206458296
44908,84.35500278362649
44909,84.26021946372325
44910,84.27124632025041
44911,84.29903694108731
44912,84.27512214087338
44913,84.27126043242527
44914,84.2915652280598
44915,84.27964337299325
44916,84.29594174423659
44917,84.28287647225264
44918,84.29163854521823
44919,84.2653081816745
44920,84.27003642175929
44921,84.29106898666117
44922,84.25452947892205
44923,84.29394429818743
44924,84.30625774405596
44925,84.29583087546288
44926,84.27903946011052
44927,84.29269056375315
44928,84.28256386552933
44929,84.28250179401023
44930,84.2701983148652
44931,84.2745631223469
44932,84.26176754725462
44933,84.35802966873081
44934,84.27633437669346
44935,84.28058324383862
44936,84.27075239413047
44937,84.2833824819223
44938,84.3475476744547
44939,84.34681203323981
44940,84.26883485827143
44941,84.30022875835441
44942,84.30560271863993
44943,84.33831487225659
44944,84.28494950663837
44945,84.30901363130249
44946,84.31058526452566
44947,84.27793950428163
44948,84.26541755102963
44949,84.32514053962134
44950,84.28729159845783
44951,84.44188099238225
44952,84.38741844926956
44953,84.31789508444726
44954,84.36402407960395
