code,population,dPOP,dHHS,1,2,3,4,5,6,7,8,households,d_general,0-29,30-59,60-89,Indian,Pakistani,Bangladeshi,6+,logPOP,d1,d2,d3,d4,d5,d6+,PCA0,PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,PCA9,PCA10,PCA11,PCA12,PCA13,PCA14,PCA,PCR,error,perror,Actual,Predicted
E06000011,341173.0,-1.3874414023633708,-0.733166732447908,39276.0,57418.0,21535.0,18017.0,5105.0,1309.0,261.0,111.0,143032.0,21.689875810805663,-1.677654254098811,-0.6774488446576846,1.6970202239733794,-0.525864386783544,-0.5536766105372741,-0.32245292252884156,1681.0,0.32526870476692976,-0.8338155889382409,1.8683694839283147,-0.4421062761728921,-0.15330371681269014,-0.9548721097226402,-0.8290660914380444,-3.389364821532027,-1.5581147177515156,0.7106987597250705,-0.31527657869524606,-0.5639247084691433,0.46356642898124245,0.24755992749394096,-0.13217155114424414,0.40720340725553583,-0.05491930749717079,-0.2819713883091439,-0.172149223262372,-0.05174442138123951,0.023611610494472374,4.374758359608815e-14,-20.50845836156411,15.714506271448581,5.975369539357082,38.0,21.689875810805663,18.5544983966837
E06000012,159563.0,-0.16693251984285948,-1.1969778503469866,21793.0,25134.0,10699.0,8239.0,2748.0,837.0,194.0,63.0,69707.0,13.787657539655184,-0.384895792472243,-0.4206777525874926,0.5168751657061431,-0.525864386783544,-0.5536766105372741,-0.2502401644738388,1094.0,-0.6359644081846579,0.13376297831418485,0.7000300713703445,-0.23239116799528853,-0.5854648443232267,-0.6413345921389981,-0.5631458217308386,-1.973364138359802,0.3856235171607463,-0.2305695981240835,0.41041248123189444,-0.0021261469838793623,-0.2889567596999871,-0.013078692946526735,-0.3477577737132703,0.09800368309544422,0.009235519487297245,-0.049538829857099446,-0.5033232352414765,0.040344205422274855,-0.005120465806784812,-3.7632138708416396e-15,-5.489459651107445,30.25092261654077,-16.463265076885584,-54.400000000000006,13.787657539655184,29.683018655104902
E06000013,172292.0,-1.1425238352578662,-0.48157045429392764,19420.0,26503.0,11570.0,8983.0,2924.0,971.0,205.0,108.0,70684.0,15.671070043878997,-0.7723714991285863,-0.19231141240379276,0.7228626006594,-0.4358796796484766,-0.43461377197549883,0.0025044887186709357,1284.0,-0.5388838515704097,-0.8300502965785198,1.1112421185403396,0.4990948533729653,-0.09090341578105357,-0.4778729642274179,-0.39643546632735843,-1.7691869922957102,-1.2149464686369233,0.010626358464288537,0.2540594900637588,-0.7177604980831778,-0.4613176741342616,0.14312870457749705,-0.14892548046301382,0.3427174257348128,0.5606983756321291,-0.07568540783468618,-0.22418783432801453,0.0007841939300095342,-0.009367431550571343,-1.2665003588412413e-14,-10.159206787062638,25.731221276711402,-10.060151232832405,-39.1,15.671070043878997,25.188882293407296
E06000014,210618.0,-0.22972956411049447,-0.08009181520945832,25224.0,31228.0,12414.0,9977.0,3194.0,1152.0,267.0,96.0,83552.0,23.73966137747011,0.8585461662704449,-1.2749844909860106,-0.06369582797919789,-0.41338350286470976,-0.5239109008968303,-0.2502401644738388,1515.0,-0.2848295043459177,-0.13944297069042733,1.07707331747847,-0.5842724179310952,-0.5178361882009632,-0.7417164952573597,-0.39865741011754874,-1.3301263653965059,0.4239290413790322,0.6184145795692326,-0.23805670255038405,0.5152004755688379,-1.0385069815441152,-0.8853469316241274,0.6079922938182795,0.5776105092822312,-0.028994482622533218,-0.3026823118088584,-0.43484083775957516,-0.11144753836945928,-0.01010171457834929,-1.2845684132385439e-14,-22.118043869841568,14.15663909651781,9.5830222809523,67.7,23.73966137747011,12.91085748850534
E06000015,257302.0,0.7723583318411498,-0.10378944806791121,31578.0,33604.0,15537.0,13438.0,4983.0,2123.0,599.0,409.0,102271.0,44.69456125486782,0.8251832916295916,-0.45570124763780034,-0.4470809177563269,0.39647886135089627,1.1727345486084684,-0.21413378544633735,3131.0,-0.03159849156359698,0.035347493272221704,-0.2144514673795658,-0.3446424252177323,0.14877052366085472,0.14034431241665896,0.443452612977887,1.0610804079784495,0.5568463509243455,0.6480368907942835,0.35570279056746856,0.913122527208453,-0.26699295703015474,0.35354161531656164,0.10195481586530387,0.40707127952342637,-0.5889311227532623,0.05779815994698607,-0.36149244224213034,-0.10060324432666813,-0.006064766543950842,-5.860713192731572e-15,-4.1212704571189,31.575149893344957,13.119411361522864,41.5,44.69456125486782,32.99636830523647
E06000016,354224.0,1.0343182615241961,1.636306947773809,36951.0,33618.0,19422.0,17970.0,8262.0,4422.0,1407.0,1073.0,123125.0,29.35995302407516,2.4145814687751694,-1.3341148136824277,-1.2489785161493252,5.773065112671169,0.13093471119293396,0.07471724677367372,6902.0,0.37275138086483234,-0.18487440312386283,-1.802179457129056,0.07285561166932537,0.9582007330756265,1.6849087959645732,2.1598852122659222,5.4430494687013,-0.09119535852253043,2.1845758924892715,1.4865493731342203,1.6205522441861073,1.6409169098520673,-3.6154617818076367,-0.7637079321554318,1.4540500067945963,0.25280130369782977,0.515305691349256,-0.11072412927759076,-0.26438331470512905,-0.0013716920812791862,7.611182451150056e-16,9.657979170917958,44.91165210481696,-15.551699080741798,-34.599999999999994,29.35995302407516,56.02457663097091
E06000017,39927.0,-1.6145605648300918,0.5977244256727863,4111.0,6089.0,2217.0,1845.0,577.0,117.0,31.0,15.0,15002.0,10.01828336714504,-1.3175408954989727,-0.737207332343119,1.391580260947163,-0.525864386783544,-0.5536766105372741,-0.32245292252884156,163.0,-2.3882868577947862,-0.8482058063619333,1.9954306084516513,-0.6414832101791499,-0.31911467869201,-0.7220640527625869,-0.8889336352167546,-3.04372313591844,-1.139442742336344,0.6520815153314465,1.6156266184037924,-1.7359000776624534,-0.6483916768321026,-0.36292973178858207,1.2214343805213856,0.7329492781014487,0.07144700786631569,-0.91092475206065,0.23265210331799085,0.12392496597419786,0.006939930112634958,1.19362692040783e-14,-35.669909968013705,1.0402142499788667,8.978069117166173,863.1,10.01828336714504,-0.26597285304178797
E06000018,332900.0,0.9706973983771626,0.49109214660519057,45617.0,38283.0,18679.0,12803.0,6333.0,3108.0,789.0,519.0,126131.0,24.93241213577651,3.0981297334919664,-2.07508031377543,-1.424526506196106,0.12652473994569424,1.0536717100466928,-0.21413378544633735,4416.0,0.29421945486684176,1.3807496334268812,-0.9308714018046477,-0.61912715963527,-1.5136912814722518,0.2652447882389681,0.7400576987092654,1.7919088785111086,2.900565804064348,1.7362022598643958,-0.24632096665482833,2.4547319811417663,-1.6158861703916543,-0.8477341490930371,0.45360771224912566,-0.03180712464904748,0.23782748334330683,-0.279040116029814,0.059857868786001925,0.2042814029260211,-0.00871363014176371,-1.2232096481750858e-14,-11.284468170227601,24.642116185347902,0.29029595042860734,1.2,24.93241213577651,25.150556597664547
E06000019,192801.0,-1.7114075380185456,-0.36473244495045204,22540.0,29968.0,11451.0,9772.0,3317.0,978.0,196.0,97.0,78319.0,15.0414157602917,-1.3385554504359807,-0.6187646876513807,1.364890407856542,-0.525864386783544,-0.583442320177718,-0.32245292252884156,1271.0,-0.39662750939302593,-0.49803732560722525,1.3310759942777972,-0.75410449923518,-0.21965955733777465,-0.3950757671396243,-0.5271038491717938,-2.80873053745319,-1.0892622982126732,0.8720532423456623,0.3212485800398066,-0.831960039346589,0.31999161974767887,-0.007243933961399204,0.44572793467760086,-0.12743329017755756,0.2599923036370834,-0.1439257419245311,-0.09606947440859667,0.045957609374965944,0.006682410338138538,1.5940279791656947e-14,-20.645449084075914,15.581917260940166,-0.5405015006484657,-3.5000000000000004,15.0414157602917,17.648116829571386
E06000020,179854.0,-0.377572929116712,0.7844323286733297,16793.0,23691.0,11579.0,9372.0,3666.0,1097.0,273.0,137.0,66608.0,17.79220923638062,0.19724358522792992,0.056829728746553586,-0.14060059783974935,-0.18842173502704143,-0.19648809485194815,-0.28634654350134014,1507.0,-0.48455207629567915,-1.4055688403100959,0.5602815678062907,1.227049200729039,0.6664581184393592,0.6710485338169379,-0.09557507230622173,0.5368424729858623,-1.884879737140159,-0.4391458568515224,0.24939503275864283,-0.2699925686845052,-0.9801499186792378,-0.25208353644572384,0.4503684067571969,0.16921470171058456,0.35857411875305006,-0.46419864762051377,-0.17400549123825074,0.3317420182309974,0.021997243108889425,3.8698754371762495e-14,-2.223205467087507,33.41222728292685,-15.620018046546228,-46.7,17.79220923638062,30.20200934087881
E06000021,256375.0,0.6515144235144903,-0.7431447615640531,35357.0,35631.0,17258.0,12549.0,4452.0,1610.0,423.0,295.0,107575.0,16.772306192101414,0.5645305154357976,-0.5029499815742426,-0.15368837456127096,-0.39088732608094295,0.6667174847209231,-0.178027406418836,2328.0,-0.03616372824315135,0.5416338468052178,-0.1389197142404323,0.2654245551452082,-0.6711859237232,-0.4763713176534403,-0.1619729722423264,-0.2247998134934439,1.051407719995723,-0.017828235746812346,0.06962662865979748,0.9764146675952838,-0.7188183991976096,0.5392357520668036,-0.5488999596402332,0.2154275082759344,-0.1140611704132703,-0.05102913686135193,-0.01336717682577739,0.0579337919847058,0.014772567664472791,2.990594728441813e-14,0.799026788373655,36.337350801737955,-19.56504460963654,-53.800000000000004,16.772306192101414,35.86311865579649
E06000022,193282.0,-0.45030184512123206,0.44208418650256737,22535.0,26034.0,10483.0,9959.0,3327.0,908.0,183.0,86.0,73515.0,13.969226311813827,0.9914807993714053,-1.7134435299085455,0.04539243980973636,-0.45837585643224343,-0.5536766105372741,-0.28634654350134014,1177.0,-0.3934758604602082,-0.02141825685751458,0.516079284882954,-1.0131826487407325,0.3753023780233167,-0.1510555819479926,-0.5418220722170578,-0.9187342040275063,0.08917818989180755,0.9871354283759882,0.01255515911513759,0.5048073074829631,-1.0711930459038577,-1.347019802996211,1.1464519850227703,-0.15107125989102352,-0.6455005022919825,0.14313953326563433,-0.062444830030365384,-0.0379054354906705,0.014716523058137108,3.1157892438601297e-14,-22.376575993938857,13.906413987180617,0.06281232463321018,0.5,13.969226311813827,12.570650629567467
E06000023,463377.0,0.940706024766529,-0.008673992464378265,61607.0,60565.0,26593.0,21192.0,7932.0,3326.0,872.0,660.0,182747.0,16.617138960285036,1.9147999644511986,-0.7030309409329988,-1.1927641125914878,-0.25591026537834194,-0.10719096593061665,-0.1419210273913346,4858.0,0.7125079114508779,0.7563894043547338,-0.1333625013226256,-0.8036982497810243,-0.7095570289247946,-0.3066798460077651,0.1714679015640669,0.6391973605785393,1.9277233534983056,0.27030077817953674,-1.0280600742916026,1.4431225011284023,-0.6846745435284918,-0.7117248840993774,0.5445435019699358,0.1518229628976583,-0.13228609987093243,-0.057412205031437576,-0.5136906971351252,-0.13765544151137196,-0.012672818240067205,-1.5129569546634872e-14,-6.552342694695335,29.222191557593728,-12.605052597308692,-43.1,16.617138960285036,28.164482861844466
E06000024,215052.0,-0.42656914946295205,-0.48162510385416496,27115.0,33000.0,12468.0,11081.0,3406.0,900.0,156.0,101.0,88227.0,15.810129643063073,-1.1565291179440798,-0.3694050152767643,1.073790830701075,-0.5033682099997772,-0.5536766105372741,-0.28634654350134014,1157.0,-0.2584776266294664,-0.0011684307080768225,1.0850748830149648,-1.1049299549201599,-0.17379060563636015,-0.7100108057210357,-0.7372280758053625,-2.4553677527458873,-0.14196756676483616,0.2655108776511044,0.09245846760050101,-0.5136294617419701,0.5310147959032995,0.00042071512825504753,0.2829094499464353,0.08079777672216047,-0.6099185928795882,-0.26712573254776356,-0.1375204957690878,-0.05560533221695448,0.006823993833426961,1.667341021975474e-14,-14.569158148029379,21.462968094161575,-5.652838451098502,-26.3,15.810129643063073,22.917928538913763
E06000025,285093.0,-0.4308557968945401,0.5478227626494773,28554.0,38898.0,17056.0,16507.0,4961.0,1228.0,238.0,96.0,107538.0,21.045764013848114,-0.198426288769687,0.19454062263786084,0.05463753022939816,-0.3683911492971761,-0.4941451912563865,-0.28634654350134014,1562.0,0.09813203838182324,-1.0645399141258216,0.7328383854686248,0.13468675789948567,1.3781202123997403,-0.07739842103619937,-0.6420226399400724,-0.37789627652170255,-1.7360720803150387,-0.5449482620105638,-0.3761503129412559,-0.3380317207752092,-0.25287835241435025,-0.3122275621295792,0.88648397972804,0.2088649490994555,-0.5288613688690349,0.20321016977756012,-0.08256739691053233,-0.12194468363610267,0.015485705999703413,3.3136423415510884e-14,-8.075928705223738,27.7475605909382,-6.701796577090086,-24.2,21.045764013848114,25.18991741084893
E06000026,262100.0,0.7493426490742642,-0.672720940503387,34317.0,38502.0,16644.0,12859.0,4667.0,1671.0,381.0,266.0,109307.0,12.590614269362838,0.47601137218692074,-0.8546077092932411,0.05273041532056646,-0.525864386783544,-0.5536766105372741,-0.28634654350134014,2318.0,-0.00822938050519644,0.1671701388221333,0.46191849963955445,-0.31965359129789306,-0.6162547283880652,-0.36618060309058376,-0.19127866778450517,-0.9307467941712705,0.8074394280568354,-0.029812531985697402,-0.23147228720473978,0.7187212015702031,-0.5808877452781779,-0.4690545308421608,-0.2626879364301654,-0.013115484250020414,-0.37609461265374067,-0.5116981909690228,-0.6428402420694117,-0.02069400667031817,0.005590969761528294,1.547153188185102e-14,-2.84120650652874,32.81408351953716,-20.22346925017432,-61.6,12.590614269362838,32.07332911643401
E06000027,136264.0,0.4585240641312113,-1.1000350152615241,20192.0,21959.0,7953.0,5879.0,2108.0,689.0,149.0,81.0,59010.0,12.475782304937475,-1.464609796933822,-1.1976087794150165,1.7299463060820763,-0.525864386783544,-0.5536766105372741,-0.28634654350134014,919.0,-0.8356161383950638,0.8851653419861768,1.030420749803325,-1.5741494820590547,-1.6181649279738046,-0.9522294884257093,-0.5712841358367032,-3.3479746291770067,1.455097104440299,0.7729351589921046,0.7443233528713518,-0.28942534716966495,0.6010763843361823,-0.02747148725563174,-0.6405413729406177,-0.0693506595936468,-0.86677222690622,-1.1865695495239676,-0.1607536905970236,0.08236788117574514,0.006849059993070909,1.5233042733644684e-14,-12.406945604111362,23.555705590908953,-11.079923285971478,-47.0,12.475782304937475,27.354040347607835
E06000030,222193.0,-0.06202447101281088,-0.1098182577535563,26143.0,30472.0,14261.0,11989.0,3813.0,1176.0,316.0,190.0,88360.0,22.05289995634426,-0.22497718435140296,1.05100323039023,-0.3361018605289095,0.149020916729461,-0.40484806233505505,-0.178027406418836,1682.0,-0.21715898729472452,-0.292730662456587,0.2510725483482761,0.33490564594239913,0.38723897054396667,-0.3277954951298466,-0.3377141200792949,-0.05484404431612107,-0.4286246566233954,-1.1560629214207496,0.030899296338093872,-0.3622862077520263,0.2819498777038715,0.06488205369457663,0.23746777728794438,0.48564260851563457,0.21873938642214888,0.246325836650618,-0.1646055950199254,-0.12008181625221695,0.0016246239795687173,7.228466762693327e-15,2.511944088337645,37.995229566961626,-15.942329610617367,-42.0,22.05289995634426,36.16303513791191
E06000031,202259.0,-0.40634437976655674,0.9395891130137148,21252.0,24505.0,11997.0,9868.0,3870.0,1706.0,455.0,370.0,74023.0,13.349220553844328,0.61356651899311,0.47096828096698123,-0.7237604147500868,-0.03094849754067362,1.381094516091575,-0.28634654350134014,2531.0,-0.3360526441660827,-0.5157753155561556,-0.14390324730694282,0.38328590999499335,0.2552199956406318,0.4393194244778942,0.6847948429375712,1.550239039380746,-0.48014749024865405,0.3536533847575675,0.38785685523397573,0.1047643792487098,-0.5450343549611701,0.9086191542922863,0.996168872181138,0.2902456062049353,0.5296959059141069,-0.0887021559297078,0.14041660207062462,-0.07964104643218675,-0.007934507664632976,-1.0252179371042506e-14,-7.789953226054948,28.024347260264598,-14.67512670642027,-52.400000000000006,13.349220553844328,27.041693987898647
E06000032,213052.0,1.0373187837095472,1.591873383287885,20319.0,20641.0,12413.0,10617.0,5292.0,3098.0,1004.0,909.0,74293.0,59.14049152319622,1.2471779467288422,0.39710513949698106,-1.1896967683373842,0.576448275621031,3.7028198680461943,2.0966744723137514,5011.0,-0.2702959830240289,-0.86173601356432,-1.6651640026280836,0.7425724094986998,0.7890035052714798,2.031902271018775,2.9284580433708465,5.634687053990209,0.014083606617935673,2.0380761059127424,0.4833464014853608,-0.8387237404329843,-1.1565615306043358,2.0544602438406074,-0.31909541030537036,-0.08854024329125218,-0.2983520332638191,-0.03841681034187028,-0.13328370497041872,-0.1656757628770992,-0.011935270193146358,-1.530490719856772e-14,12.170696598650117,47.34363225151298,11.796859271683239,24.9,59.14049152319622,51.04690184923331
E06000033,183125.0,0.9236719863052991,-0.4107337225115013,24386.0,24848.0,11186.0,9501.0,3311.0,1076.0,236.0,134.0,74678.0,49.14675767918089,-0.5020390592314047,0.42284538283483014,0.13699499540583113,-0.3683911492971761,-0.40484806233505505,-0.1419210273913346,1446.0,-0.4617547448373135,0.4876005840587106,-0.09560525763481068,-0.4973891829908383,-0.08314616943531863,-0.2282919991370913,-0.3156283825420164,-0.5287300592619607,0.7953701257057628,-0.8611138147045302,0.27730015946614883,-0.22649987240464436,0.3692888762902226,0.10785251575131406,-0.10668263726251884,-0.23420189924654877,-0.7431025340806042,-0.2785741858999377,-0.16649513488039272,-0.0592319516784643,-0.015519463111652969,-1.998344107058449e-14,6.9411415440486754,42.28211043912071,6.8646472400601795,16.2,49.14675767918089,41.47554752988653
E06000034,174341.0,0.009068421586741275,1.24635159756442,16368.0,19584.0,11128.0,10184.0,3676.0,1054.0,246.0,113.0,62353.0,45.88708335962281,0.6146174000476724,0.9128683367334169,-0.9203116709274635,-0.2784064421621088,-0.4941451912563865,-0.178027406418836,1413.0,-0.5239300944051031,-1.1413364999627864,-0.6288412924608476,1.5590392762412109,1.924790476705909,1.000166004958813,-0.09312008571589121,2.04204660408349,-1.9414336004900008,-1.6303392953399707,0.19113232916494535,-0.37924325588790725,-1.0181147585039036,-0.4973635590925494,0.8170116772226091,-0.4639131501573407,0.0038004478658744886,0.3183852388256883,0.1897069478278728,0.010855503319391554,0.01758304390782688,3.5550540819263025e-14,13.667961007111558,48.79278736762138,-2.9057040079985725,-6.0,45.88708335962281,42.30578992294297
E06000035,278556.0,0.2141804857838627,0.411071808741387,29434.0,34837.0,18384.0,15493.0,5545.0,1908.0,388.0,220.0,106209.0,32.309481755912635,0.4323787786543705,0.13851628227803423,-0.3817714378028142,0.014043856026860087,-0.40484806233505505,-0.1419210273913346,2516.0,0.06879188162758927,-0.7692889193078946,-0.23085452693870112,1.1736054472474138,0.9539471227356796,0.43321259995197164,-0.02377752701077818,1.0083053027489985,-1.2204426236148758,-0.821025499648776,-0.11034406535483468,0.1879942106717741,-0.6406979901428159,-0.46470069060491614,-0.06733747363709933,-0.1105716786343644,0.010818718717577705,0.06051575929512061,-0.03068055545229581,-0.024266098881168402,0.012080095962317244,2.6196098990053306e-14,9.893061312251344,45.13918071358758,-12.829698957674943,-28.4,32.309481755912635,42.43698776966175
E06000036,122549.0,0.040184593258734747,0.6447039047576107,12707.0,15522.0,7648.0,7185.0,2074.0,576.0,115.0,51.0,45878.0,29.376004700160752,-0.04032359658478643,1.3580173553446193,-0.6375045125381859,-0.18842173502704143,-0.43461377197549883,-0.28634654350134014,742.0,-0.9697968077651666,-0.7733358788882199,0.0643982047471782,0.7154171082228663,1.5511931081849784,-0.15519176931986844,-0.5308259938205196,0.6376750669057464,-1.2300827526885165,-1.8662867652690582,0.4624605616595922,-0.7471904708785753,-0.38730660700522573,-0.06440910596269413,0.9666929081876716,0.39353137258699733,-0.27483079006236383,0.3770609447265292,0.079405714318967,-0.3158499235834335,0.01624527322015625,3.522349887734348e-14,2.9202863511441355,38.39045119643813,-9.014446496277376,-23.5,29.376004700160752,32.60380522931128
E06000037,158450.0,-1.066869724513153,0.020659124225896896,16123.0,22607.0,10190.0,9502.0,2875.0,822.0,154.0,67.0,62340.0,27.769012306721365,-0.5809429326198492,0.35816880055453076,0.29588487063850505,-0.3458949725134093,-0.4941451912563865,-0.28634654350134014,1043.0,-0.6448181178572167,-1.2399050973763477,0.7593211176591518,0.4827590143373293,1.3182175123821829,-0.07861427447153413,-0.49321457340655317,-0.815086999959269,-2.0539363038343685,-0.6217414860381699,0.40617863840826607,-0.7794668557207984,-0.36576504826687123,-0.03906455679970959,0.627600586113183,0.14743577354058787,0.011216034690503942,0.442052870916813,-0.24922158929180932,-0.1918913774278262,0.012924721830432535,2.8448534341119056e-14,-7.000915017991973,28.78803251823078,-1.0190202115094138,-3.5000000000000004,27.769012306721365,26.066922855864625
E06000038,161780.0,0.8923342618916233,0.17285791404540182,19237.0,20410.0,9955.0,8066.0,3189.0,1382.0,361.0,269.0,62869.0,32.760539003585116,1.3805672853525162,0.2596774001363488,-1.2371178139596721,0.3514865077833626,0.7560146136422545,-0.178027406418836,2012.0,-0.6185111323310196,-0.0354232346035643,-0.3269360551740153,0.11609514551482245,-0.02350634666909316,0.3085099437432828,0.5371141951472236,1.7831393902738557,0.8313173063580704,-0.24875027012165846,0.5091078458606608,0.636249770302608,-0.703668250364379,0.08723456030565636,0.46825127966482166,0.5374165707672937,0.024785205078505103,-0.03993210013922826,-0.5787269524173027,-0.022490187978554375,-0.012742468918497335,-1.793339669347096e-14,-0.1499656079912528,35.41885091716958,-2.6583119135844626,-7.5,32.760539003585116,33.50334818055823
E06000039,149539.0,1.0096570036745387,1.9674295805935178,14447.0,12370.0,8563.0,7812.0,4160.0,2180.0,678.0,556.0,50766.0,46.81053103203846,1.230903659465779,1.3396423233659958,-1.6385395089804682,2.916050661132781,4.68508828618084,-0.178027406418836,3414.0,-0.7180306923461373,-0.5798644062802983,-2.641880562828412,0.8568882484965037,1.3994383366230305,2.9322277184947483,2.9150043299021613,7.3104575578070055,-0.5701503545683008,1.5647753826119943,2.5813343207164685,0.692855729538643,0.7700783345437778,2.1023981596156185,0.46212389410786603,0.3897317742193058,0.05295336417176639,0.2938995984286014,0.34623234124918273,0.20427165323662116,0.006899606646402398,1.3418382292288988e-14,16.812840997181326,51.83661777018844,-5.026086738149978,-9.700000000000001,46.81053103203846,57.98561682650073
E06000040,151422.0,-0.22734031981936353,0.278023787254437,16554.0,19740.0,9227.0,8683.0,2902.0,885.0,204.0,154.0,58349.0,38.303549021938686,-0.572724971544937,0.7965347525212436,-0.0004946155091782492,0.3289903309995956,0.2797632593951531,-0.21413378544633735,1243.0,-0.7022029497557353,-0.6020836036518059,0.06374187321939419,0.10100372236397515,1.1173934551006452,0.22536904059425467,-0.18476682074040085,0.3687148698674861,-1.1009569365064351,-0.5469938148938851,0.7941486070645182,-0.6472320906933599,0.341721277005423,0.32822996182396924,0.5325838621436746,0.2590332211357954,-0.3614789840278531,0.34734061978634423,0.014668906317031698,-0.05346506297920235,-0.02637635568115593,-3.9708122860290713e-14,-0.5502803639124672,35.03139885905713,3.272150162881559,9.3,38.303549021938686,34.331164924196216
E06000041,171119.0,-0.07655381460664924,1.4403652480550586,14084.0,21502.0,10094.0,10397.0,3172.0,826.0,171.0,86.0,60332.0,24.544322956539016,-0.3622545277654266,0.8224562426070782,-0.1364126462300785,0.19401327029699472,-0.017893837009285204,-0.28634654350134014,1083.0,-0.5475247462520142,-1.880572799067742,0.5807682463380116,0.7587693331907588,2.425447948753038,0.46408581885516226,-0.41091887103405766,1.0668062536501988,-2.896993961501481,-0.9766408643606893,0.34086372059813813,-0.8781352115499435,-0.2855736231375127,-0.17472893859374578,1.1696497880770078,0.5763719383797439,-0.9134193074488501,0.029724350907460895,0.0629884673634868,-0.139288599127773,0.019635477653392058,3.8234081054730825e-14,-4.045236006772106,31.648741245745946,-7.104418289206929,-22.400000000000002,24.544322956539016,27.973851085160415
E06000042,269457.0,-0.13993484283745938,0.9438912402641122,25546.0,32859.0,17221.0,14896.0,5456.0,1837.0,477.0,292.0,98584.0,33.02938873363839,0.31418438329387155,1.070577933433088,-0.7661214861604018,0.149020916729461,-0.1369566755710605,-0.03360189030883044,2606.0,0.02678543646205772,-1.227208539878099,-0.0791827766720281,1.2876808860960365,1.244654697282444,0.6967000939522833,0.16142315929829334,1.6980215529768021,-1.7750628460724869,-1.0819991621935807,-0.18735351348358548,-0.39985430574012887,-0.39312948009073634,-0.0712214907434424,0.5224602575338829,0.15917604343133798,0.3690847059809682,0.1167865055693559,-0.08867335084921955,0.025928019465809332,0.002411408700409497,8.836434054540093e-15,8.041165504699451,43.34678902321726,-10.31740028957887,-23.799999999999997,33.02938873363839,39.994560989373916
E06000043,290885.0,0.7853352946374614,-0.6944386548214979,44294.0,39817.0,17285.0,13244.0,4822.0,1613.0,297.0,168.0,121540.0,18.56403733434175,1.2152256163471244,0.22253580577478901,-1.106377446131265,-0.3458949725134093,-0.5239109008968303,-0.1419210273913346,2078.0,0.12357165195724908,1.451357677202459,-0.24229362014762654,-1.0404454809661687,-1.0986287603449019,-0.6201542548437746,-0.46849426234260405,-0.28424003297918665,2.645963300918817,-0.7011022738525882,-0.5845038037411086,0.8634181939631785,-0.05813523863900113,-0.4254794900199426,0.4526603642142388,0.09609247852878473,0.08201370208806685,0.31599656239207585,-0.4013822275727793,0.10228738896498293,-0.018537129766433378,-2.5270574818606054e-14,-1.4524590375369795,34.158208503941225,-15.594171169599473,-45.7,18.56403733434175,32.20402854222676
E06000044,214905.0,1.1328316359121948,-0.11141133420073245,27471.0,27470.0,13514.0,10686.0,4422.0,1435.0,299.0,176.0,85473.0,23.731416207161303,1.6581944902561618,-0.8783755231153513,-0.8835011275415979,-0.2784064421621088,-0.4941451912563865,0.3274618999661834,1910.0,-0.2593425259194769,0.3566383051053771,-0.41999735639171876,0.0991204025992186,-0.2057454643371038,0.3934833218506307,-0.11437545932535717,0.8822500134413774,1.221530924986462,-0.22781858681514344,-0.20942487984310768,0.7728134413797783,-1.3688284676465035,-1.092879325827413,-0.12665285303426033,-0.2461294108064746,-0.38943137417662443,-0.010175614788735507,-0.4965900433527685,0.3327134106688391,-0.004557286878875134,-2.700056729869598e-15,5.172291316974544,40.57009595343076,-16.838679746269456,-41.5,23.731416207161303,37.671194217027555
E06000045,252520.0,1.0496501445634365,0.15736923647172385,33241.0,31029.0,14638.0,11705.0,4846.0,1920.0,530.0,345.0,98254.0,26.928560114050374,2.2134175811527514,-1.4169926367028143,-1.058499493831757,0.036540032810626843,-0.19648809485194815,-0.10581464836383324,2795.0,-0.05532735566932386,0.7869284960602343,-0.5796353390239602,-0.5553684699704295,-0.5334458924786194,0.1905711140054302,0.2971860971557135,1.0720375627784107,1.8905892569468625,0.5722849710956912,-0.16265522265787355,1.4911335545835978,-1.19623313340702,-1.3344926980258753,0.3275297604499934,-0.17552380024160694,-0.28096860130458856,-0.09076323938169359,-0.37808359650097495,0.0033380792575736767,0.0003482091096011974,6.304052176710632e-15,-3.5278070808340933,32.14954442453523,-5.220984310484855,-16.2,26.928560114050374,30.917746985799308
E06000046,141771.0,-0.7233177270286063,-1.0435865123783148,19957.0,23439.0,8333.0,6208.0,2182.0,746.0,147.0,73.0,61085.0,16.22334610040135,-1.7567906755968616,-1.387144609253592,2.0680601452507577,-0.525864386783544,-0.5536766105372741,-0.28634654350134014,966.0,-0.7855036899898765,0.49167108689685474,1.361693505795979,-1.4563553733767358,-1.506833499779965,-0.9524010818501718,-0.5550658669640101,-3.918711632029883,0.5920139012821389,1.3238225368853451,0.7757007060940433,-0.5907583692966731,0.5866108015621726,0.01870237813674737,-0.4448388454552026,-0.09184104083286933,-0.2906914143345565,-0.9130988489877092,-0.038113663753417855,0.06202099447024626,0.005472203265525736,1.2033295256785786e-14,-20.259468523366074,15.95549570246996,0.2678503979313902,1.7000000000000002,16.22334610040135,20.64722930363163
