code,name,long,lat,sqm,length,population,dPOP,households,1,2,3,4,5,6,7,8,dHHS,general,restricted,d_general,d_restricted,kmean,k2mean,Tc,geometry,0-29,30-59,60-89,Indian,Pakistani,Bangladeshi,PCA0,PCA2,PCA5,PCA7,PCA8
E06000011,East Riding of Yorkshire,-0.66195,53.881119,2407736417.91607,342145.5644610216,341173.0,141.69865001057303,143032.0,39276.0,57418.0,21535.0,18017.0,5105.0,1309.0,261.0,111.0,2.3852914033223334,74,24,21.689875810805663,7.034554317018053,2.8930491099152893,10.096632087102568,0.40161251964156774,"POLYGON ((-122848.5463685099 7073369.718352334, -118993.157030398 7079825.392900841, -115646.6367827597 7077966.757481832, -109156.2578848238 7078535.46958941, -109125.1656008871 7078538.181090082, -109150.0679859533 7079070.799592156, -109195.7540298617 7080047.864482264, -107175.9946898524 7079260.494071855, -106625.1088810928 7081894.344800176, -100909.5489133436 7082787.055152139, -101510.3615133967 7085161.926146856, -107047.2469264449 7085779.542282234, -108347.0920186446 7088498.902690331, -103332.1998596257 7091393.733009822, -104027.3557575448 7098194.134200704, -102425.1066404375 7100886.651961055, -104707.6962068718 7102283.644960728, -105555.465447474 7109453.701666108, -102804.7999402812 7113062.172944468, -102507.1199567958 7114918.814696412, -105699.3128006588 7115539.795869837, -102591.2996332292 7120724.691392923, -102547.9945422263 7128084.362110579, -103983.3074503513 7129601.167833294, -103002.4083475483 7133956.675240337, -99507.81770503176 7135471.24832435, -97786.95440994207 7138806.813001792, -89132.95624772014 7140117.600221151, -88964.47345410615 7139160.30950427, -81736.03612576806 7141278.516216991, -81316.62615491565 7137959.276614472, -76085.97971083729 7137222.310348564, -76479.70981850399 7141374.682073229, -73412.31020224521 7142585.35254696, -71761.35733367478 7145979.530577016, -73504.93924203944 7147490.841063704, -68518.52432058717 7148890.114702629, -62686.84968324303 7153340.369784151, -58398.26881319763 7151726.060233664, -51867.07175036822 7155922.593004346, -50576.70115256625 7157652.293605126, -51042.9514985784 7159397.841679228, -47542.37089225191 7161571.771712674, -48218.56099914239 7166621.906812769, -46557.80693632558 7168517.365606428, -43496.17238802301 7168983.613001388, -41735.15482710468 7164732.738181466, -38559.16748369203 7163359.676340366, -36048.31728296517 7164008.923788595, -33865.88327688308 7161347.772610105, -29544.82589400675 7162162.276418037, -25573.74258828993 7160623.248325987, -23654.87535515486 7165411.248289654, -10433.80360147094 7159866.272243046, -8492.765995945849 7157575.618277253, -11629.44188410405 7155261.560772195, -18568.31194678517 7154261.134470173, -23629.76578663929 7146255.166569442, -23719.35075859651 7136968.222881224, -17366.31028002217 7116990.755307859, -4131.861577702488 7095769.887056335, 12973.48915154614 7072159.672774199, 16213.29580700787 7061794.397028018, 16329.36557288986 7060424.220436578, 15807.24079019168 7059538.630951552, 11976.68367814912 7054975.163713748, 15861.19956287883 7059838.431209437, 16106.82545625903 7061202.989651427, 15848.47432205883 7062106.979693401, 9065.47522176749 7067913.488095669, 3615.055087028376 7069581.027621333, -5999.008887201297 7065784.622986798, -11513.29726488812 7066947.128167005, -23823.68156105796 7080741.656545529, -25284.95243222438 7080671.946711839, -25627.64985004159 7085374.900809634, -27058.12157917795 7084607.357948679, -27198.2118811044 7086055.185257963, -27165.70421723593 7086121.973941554, -27529.05980389698 7086805.336433588, -26872.13327696552 7089385.349226139, -28296.75939662614 7090999.438335476, -28087.8358098262 7094349.630344051, -30973.86815167049 7094487.211144357, -35191.04622920739 7100355.800051854, -39368.89665165676 7099463.181720721, -40491.98814071374 7097774.091176327, -40030.1594574617 7096615.186494684, -43660.99006353257 7096192.76837898, -43203.5419421935 7092097.66299101, -46553.63618247543 7090460.606627757, -47014.28167845594 7088568.892133526, -44743.05238317204 7088461.061555849, -47009.84373287538 7084990.725243581, -46665.50360979376 7082752.743550953, -60397.43501824778 7080662.428857109, -64936.29563092859 7084069.927755767, -70154.89757559434 7085457.731888669, -70937.57621800841 7084500.281466321, -68854.31362718425 7084803.79145789, -74762.82387633059 7083176.834838145, -77475.48233311655 7079896.573564257, -82665.11161851797 7080388.072689259, -79313.63307620444 7079516.244150063, -77758.97101230006 7078653.088177436, -79033.80611314185 7078302.502401197, -77892.42509760987 7078270.417647281, -77755.29996068205 7076191.975864059, -78196.33819534843 7074856.880651027, -80346.2486208801 7075207.434080814, -86216.26169201628 7070867.760921886, -85953.14271328977 7072341.98304045, -87801.87959746766 7071430.090213161, -94427.72247734842 7066526.523030261, -96328.44421654737 7067401.556830998, -105401.7597471771 7071417.427777515, -110204.0013218924 7071387.66997957, -110317.4100928141 7071800.654661109, -116736.2058805178 7070839.46204294, -120119.3766384333 7072240.635955524, -122848.5463685099 7073369.718352334))",0.2898705348899239,0.3769700415918024,0.32206241408317776,0.3,0.1,0.0,-3.3577719685730245,-0.6404818294708446,-0.47680658387784397,-0.1134262960725044,0.4033103018298641
E06000012,North East Lincolnshire,-0.13911,53.52327,190515165.00619075,79044.19154449763,159563.0,837.534376829346,69707.0,21793.0,25134.0,10699.0,8239.0,2748.0,837.0,194.0,63.0,2.2890527493652,22,2,13.787657539655184,1.2534234126959258,2.9340678847202324,10.537245305506598,0.3859002259632623,"POLYGON ((-22343.82701673237 7067824.046126995, -10446.13184703039 7056814.87179751, -8824.060971708717 7056029.334633539, -7124.869887625394 7057308.837949621, -1673.316678845399 7051270.732597053, -391.1680104562634 7050375.453087724, -950.1012139583032 7052048.406822875, 1963.434262805779 7046409.26233127, -4407.725581016174 7044097.316138565, -5188.438227562176 7045401.42410491, -7240.304765000895 7045147.61167638, -8377.694402167561 7039657.365866438, -10629.31970678978 7039032.745901582, -9996.522928857032 7037482.558469923, -12002.18103342042 7036023.547424307, -9151.195348702651 7032533.278843139, -13396.34855266442 7029254.452622047, -14680.4742376394 7029697.097215999, -16611.66685616546 7031703.280032276, -17107.24156140586 7035242.851018978, -20238.06805835281 7035797.28088941, -20990.58731424186 7038762.080143751, -23444.03076198605 7039088.804117911, -22718.31731679176 7043845.64497352, -23442.23024135062 7047570.303899894, -24476.71340581388 7047738.483200439, -21076.82939580859 7053966.000030488, -21727.44153567407 7055031.372383934, -24774.66490853553 7054357.725616971, -26122.73319048517 7057768.285839585, -27984.76611137293 7057469.478278554, -27659.74242001529 7059155.329985816, -32517.5669646093 7062824.441396248, -25894.19463101998 7064834.382821715, -22343.82701673237 7067824.046126995))",0.3484329073782769,0.3843184196837613,0.2572275527534579,0.3,0.1,0.2,-1.8882133851256708,0.2714103566739543,0.3027448645834971,-0.340157065517917,0.22210571281316993
E06000013,North Lincolnshire,-0.52407,53.58643,851248285.548167,180169.9263146512,172292.0,202.39923289719334,70684.0,19420.0,26503.0,11570.0,8983.0,2924.0,971.0,205.0,108.0,2.437496463131685,27,2,15.671070043878997,1.160820003250296,3.005210689149825,10.973765627544278,0.37713371023772235,"MULTIPOLYGON (((-91030.04579754647 7033862.8578544, -97061.2867275154 7035361.628495988, -101996.0659105569 7034239.584522749, -102441.087771121 7035211.814630011, -100239.6011398269 7037011.880740069, -104146.1918031229 7042118.826781307, -103759.8545170829 7043641.672513557, -105754.1189345338 7044199.258665587, -105053.5407548039 7047372.161174372, -99329.46856582748 7048647.214391584, -100328.0450659935 7050598.631825706, -99184.70105959286 7054085.452062915, -100311.5337715799 7054490.360333934, -99956.25780379014 7057212.376110977, -96328.44421654737 7067401.556830998, -94427.72247734842 7066526.523030261, -87801.87959746766 7071430.090213161, -85953.14271328977 7072341.98304045, -86216.26169201628 7070867.760921886, -80346.2486208801 7075207.434080814, -78196.33819534843 7074856.880651027, -77755.29996068205 7076191.975864059, -77003.37111228309 7075093.535850707, -76243.85938815023 7073983.794608907, -77356.25151677558 7078050.860779823, -71188.61640481073 7080986.12596541, -67977.17728399983 7081790.994891864, -65260.93018948127 7077828.86686564, -58276.6284499614 7074763.799021334, -52383.73760470237 7078745.680013879, -49360.33402257629 7078582.252851898, -49296.7048177097 7077068.021289962, -49266.23292583913 7078577.966098693, -43964.40818642909 7079087.340879119, -43469.23548965062 7077061.276698075, -43147.36107831419 7079488.867399927, -32743.90655118832 7081731.416944505, -22343.82701673237 7067824.046126995, -25894.19463101998 7064834.382821715, -32517.5669646093 7062824.441396248, -34347.66991769527 7063023.151929907, -33478.08569315939 7059458.528464843, -37396.14231419357 7052602.136517066, -46415.71547128501 7053460.071967598, -47755.75430684097 7055575.120231492, -51987.90755194231 7050795.283160048, -54649.40417907516 7050218.509908077, -55796.24533773022 7048646.081876762, -47941.03447354883 7050304.905155614, -45198.18372424394 7046114.549629341, -46256.31634030901 7044392.229971045, -54366.30173004288 7042556.281599297, -53239.13815079286 7036702.954107516, -62113.74154720958 7033974.802350555, -70103.45814956093 7033851.998820792, -69517.74184382697 7044046.304948053, -82217.96188457003 7045355.299820108, -82577.27495563275 7043811.683146078, -83607.11010783205 7041749.295697814, -85407.99024740193 7041444.486038041, -85511.55995096128 7041087.806479633, -85477.99425956002 7037799.377324887, -88827.55690899861 7033314.326418979, -91030.04579754647 7033862.8578544)), ((-57971.35616599709 7076306.096905394, -59638.61838392624 7075563.044465802, -61638.92019646652 7077265.063300278, -57971.35616599709 7076306.096905394)))",0.33088013372646435,0.3908538991943909,0.2685440995519235,0.7,0.5,0.9,-1.769773162215865,0.07545074416101687,0.46107497052935853,-0.094564499789544,0.42393525140744
E06000014,York,-1.07375,53.96582,275546399.143393,84074.3459372984,210618.0,764.3649151459077,83552.0,25224.0,31228.0,12414.0,9977.0,3194.0,1152.0,267.0,96.0,2.520801417081578,50,15,23.73966137747011,7.121898413241033,2.9526974136979964,10.704385103152628,0.3809102652206739,"POLYGON ((-117965.5154798677 7146262.533679991, -112918.8496763323 7144884.208172287, -111550.425818916 7146008.216401487, -107627.6722840776 7139901.748557913, -109624.3746097262 7136065.506215632, -108582.1879880403 7136456.766997265, -108193.7651252185 7134934.878312582, -110743.7277994081 7132359.810321977, -103002.4083475483 7133956.675240337, -103983.3074503513 7129601.167833294, -102547.9945422263 7128084.362110579, -102591.2996332292 7120724.691392923, -105699.3128006588 7115539.795869837, -102507.1199567958 7114918.814696412, -102804.7999402812 7113062.172944468, -105092.8486381737 7114448.060507658, -110520.9470835285 7112015.565328007, -112232.1173321962 7114801.279451376, -118550.0185501298 7111898.066676106, -121929.6044035246 7113758.04092463, -123044.9652154491 7112134.829626752, -123270.2766834377 7112331.692854846, -133097.0891576467 7120906.797957018, -136221.4785682096 7130804.810819487, -135421.5051740175 7132837.172884199, -131590.2408207165 7132790.821790655, -132684.8057768084 7135657.487364192, -130856.3154440567 7135974.385678869, -128229.3920487578 7133514.781642419, -126569.1294036158 7133874.535472519, -127915.294263979 7136116.235087689, -126992.0099341346 7141203.223863218, -124708.2937808527 7141049.424910391, -121271.2651758772 7144636.980468002, -117856.6140299392 7144604.896101325, -117965.5154798677 7146262.533679991))",0.40476122648586543,0.35986952682106943,0.2253321178626708,0.8,0.2,0.2,-1.1959889231811225,-0.6891048399478112,1.0192811058177806,0.6291669782604723,0.5958798015018315
E06000015,Derby,-1.47189,52.914639,78270268.21601316,40201.836985869864,257302.0,3287.3529868313276,102271.0,31578.0,33604.0,15537.0,13438.0,4983.0,2123.0,599.0,409.0,2.5158842682676417,115,64,44.69456125486782,24.873494959230786,3.1824397073693946,12.593796951696294,0.3381488583156002,"POLYGON ((-171885.4542060512 6934873.014995343, -167873.4200627371 6937312.927447028, -166468.1708466204 6942552.479600954, -164155.50902887 6942561.411355767, -163478.8910684248 6939747.282431638, -156880.7337875287 6939684.638434306, -158515.3297606001 6936981.014719546, -153963.5649444514 6935190.413476316, -154541.2491797948 6930685.465296295, -156156.3819439568 6930500.299275321, -157953.1486664597 6927570.795912216, -158471.3849320411 6923988.884053134, -160993.7996827916 6923295.723343292, -162981.8411780455 6925365.26524107, -166368.8309780671 6924908.871911827, -167326.1019503466 6927625.857922262, -171620.6766945703 6928489.858818386, -173308.5291988065 6933117.9938609, -171885.4542060512 6934873.014995343))",0.40324987757576697,0.383316103256096,0.20426969086909547,4.4,5.9,0.3,1.085448468657783,-0.724689941742421,0.21170091091185467,0.060415468304130665,0.33533248438810753
E06000016,Leicester,-1.1304,52.635921,73589165.15518148,40830.23018876482,354224.0,4813.534699748646,123125.0,36951.0,33618.0,19422.0,17970.0,8262.0,4422.0,1407.0,1073.0,2.876946192893401,104,17,29.35995302407516,4.7992230904738244,3.5466925341850484,15.596142329573809,0.2943447704593402,"POLYGON ((-131946.5056838879 6886472.782887809, -131142.3893389715 6889657.285532104, -128825.4882912124 6892128.024393173, -127268.1756657755 6891328.189104977, -125705.5437680184 6887341.646531909, -124546.3869896 6888769.301449793, -119678.1008687884 6888117.289195407, -116731.9833868263 6885438.841166448, -116548.2610016666 6881709.82414932, -119167.3392327258 6878681.608506899, -122075.4089393385 6878393.485984649, -122858.798372278 6874630.479384285, -124697.7917808068 6874928.897250061, -127307.9732310471 6873188.95281034, -127962.232828425 6871909.390327966, -129236.380721769 6872184.700718389, -128896.6758924137 6873700.127726119, -130714.9722130599 6874084.80020387, -129750.2929696423 6877769.906915243, -135363.1332295257 6881693.993410281, -134391.4196085554 6883167.838968864, -132543.9237478015 6882766.307368371, -131946.5056838879 6886472.782887809))",0.4752501242151858,0.3581773115316862,0.16021500519445322,28.3,2.4,1.1,5.236189399114797,-2.200971615504922,-1.7508094710472768,-0.7221332910718978,1.1459351529176685
E06000017,Rutland,-0.6263,52.667648,392185479.47686094,96395.31875094071,39927.0,101.80642091405045,15002.0,4111.0,6089.0,2217.0,1845.0,577.0,117.0,31.0,15.0,2.661445140647914,4,1,10.01828336714504,2.50457084178626,2.892652727485107,10.11774325429272,0.4003621431111975,"POLYGON ((-73928.50781872176 6904079.848624916, -67938.1219099079 6904650.688926791, -67398.84194585634 6902939.119962246, -63746.75195446716 6903419.076670839, -60110.83453677237 6900721.176692345, -60384.63747852255 6897948.488529934, -55052.10924885024 6895450.215253863, -47917.92349836875 6894674.721973207, -48319.98032107276 6890695.77712607, -50784.21776915115 6888257.818573235, -56403.93610839696 6886268.03136993, -58286.53758273581 6887313.038693554, -55107.26644752621 6882737.473001596, -57597.61347626773 6883129.649990272, -60142.81538984507 6880126.544927873, -61554.18188534395 6875624.551468615, -60578.44873973378 6874077.855655481, -62130.74842157714 6874369.532179674, -63665.45557166022 6872782.875745652, -64738.91079948338 6874622.569219795, -65342.8960491314 6873079.959298166, -67129.21497601716 6873292.384330198, -75127.05607790679 6867819.679950163, -79445.57779553234 6861671.473360555, -82623.51555979774 6864322.251520678, -82251.46958522458 6866038.095721433, -84592.39190543849 6868964.54875434, -85190.15803937774 6872173.738895256, -88214.74926609726 6874941.765740949, -91388.97131241843 6874729.842706149, -89705.14058123564 6879161.059386527, -90024.39263472611 6883815.319639738, -87057.61405136299 6888090.787242022, -87503.19745154974 6892717.550583575, -91478.07999172973 6896554.077818249, -90552.14280900713 6899020.815631945, -86438.82284543681 6901735.931983242, -83679.66033349598 6900411.308205337, -73928.50781872176 6904079.848624916))",0.3061837854083703,0.37525984922483535,0.3052821399053273,0.3,0.1,0.0,-3.048299620582809,-0.4871389702982406,0.6036696523501053,1.2892480913974427,0.699520109013182
E06000018,Nottingham,-1.16667,52.954189,75870408.95519969,49574.89014303145,332900.0,4387.744900605087,126131.0,45617.0,38283.0,18679.0,12803.0,6333.0,3108.0,789.0,519.0,2.6393194377274423,83,30,24.93241213577651,9.011715229798739,3.157342270748394,12.697512265911136,0.3309524119957292,"POLYGON ((-131663.1224678952 6952272.988239865, -127295.6216589699 6950045.474638632, -128424.7803774818 6948326.395268667, -126710.2853875491 6947894.328348629, -127181.592934264 6946316.032134399, -124988.315640268 6945795.565266246, -124690.0602351913 6942910.945389305, -120906.1994481573 6939361.282251865, -122415.8660908759 6938145.960180546, -125987.3169457364 6938300.928270331, -127114.2550768065 6936306.132399249, -128272.545166769 6937234.139578306, -128975.6056142524 6930426.308876106, -130959.5625076068 6928402.573705451, -135133.4337571432 6931227.732329046, -134797.1935034429 6932652.523373251, -133473.5655001583 6932160.133711654, -131613.615431058 6933607.067235647, -138803.6076712417 6940214.04411117, -137143.5251741889 6942877.350948011, -138797.6655135646 6945994.192802179, -136497.7778352132 6945366.839964447, -133956.876295564 6946545.014741587, -135710.6538831309 6947277.371412495, -136383.0908140299 6950339.892320296, -134683.8741208793 6952194.315332802, -131663.1224678952 6952272.988239865))",0.5062150796034846,0.33697206368278765,0.15057074196455392,3.2,5.5,0.3,1.8929770590059711,-1.8216810437968671,1.6274816870545403,0.4752014139302023,0.07858348924473556
E06000019,"Herefordshire, County of",-2.73931,52.081539,2180535922.0720015,285426.7256257861,192801.0,88.41908910943118,78319.0,22540.0,29968.0,11451.0,9772.0,3317.0,978.0,196.0,97.0,2.461739807709496,29,6,15.0414157602917,3.1120170538534553,2.9679477946797554,10.744823230924343,0.3816375636990994,"POLYGON ((-328910.3876423631 6829649.460210826, -326516.788278587 6829812.576005436, -327155.7929111654 6831813.480078531, -325736.9394653942 6832893.101379232, -322916.2988096687 6832943.111417275, -325310.3243235744 6834375.702978818, -324795.4251719959 6836402.360546023, -322062.4697812607 6834183.126013878, -321541.688846627 6836196.02370927, -317819.188249319 6838075.785716809, -313723.2251771735 6837301.472994743, -312299.4212872066 6836759.657366024, -312510.5431157809 6834514.721046063, -310860.2993692191 6834400.509552739, -310850.8923325359 6831050.879116441, -304210.3506873364 6830808.850834028, -305948.4107819989 6827059.050937057, -308019.7181212843 6827278.989689127, -302149.0238722643 6822331.249923376, -298315.4012622037 6822902.447167169, -299352.5444567066 6823734.769916015, -296785.3765875004 6828403.606145441, -292095.3524277153 6824604.61086228, -291438.6043662527 6821982.308080496, -296467.1889482738 6821431.0221488, -293869.9803180276 6818245.501850797, -289200.6873581793 6817381.871579051, -292580.8446524881 6813670.528017679, -292655.7400799745 6809899.511034068, -286559.5475859751 6812140.692586889, -281824.8566482104 6812239.622121491, -281173.2455362006 6811300.089901129, -277814.8827713052 6812904.397122934, -278645.5608220069 6816625.397957571, -272889.2348918828 6818010.837493183, -270283.570963201 6815384.256872935, -274747.8143045596 6812740.525052442, -275482.8267726722 6810078.272690753, -274386.9731223533 6808811.727399479, -269734.657579007 6809335.140715847, -265430.4593082333 6807154.997081335, -267600.4838369752 6806469.012607355, -266352.0253491094 6804142.855211566, -268039.6319352097 6803080.407794402, -269610.3423683662 6797597.019695383, -271082.7510483989 6796826.059926624, -268858.5657608585 6792667.644712788, -264865.0826184886 6794453.949215786, -261757.1762873256 6792556.163870383, -261840.289230247 6785116.176857688, -260261.2736587238 6782657.917189306, -261754.6124496206 6770283.897619669, -266375.7253241148 6768768.349804393, -267057.645163627 6765735.858982788, -268635.8748410702 6765365.165453479, -271318.3912179164 6765920.017083099, -271235.3427605881 6769099.730345337, -274208.5092690907 6769017.574810922, -274300.2237015095 6770629.432058146, -275953.6437930557 6770495.243878812, -277406.5958611145 6767812.886229866, -275069.7447717445 6765481.657429102, -277732.5122593035 6763018.586396381, -277435.4765419009 6759964.148392514, -278399.6684500299 6759329.919698611, -274456.8055466897 6757724.047358054, -274518.657735249 6753451.534819464, -272530.6835226145 6751776.004463191, -271548.0638058291 6747947.375085201, -276939.9604706076 6744892.998946168, -279258.699038346 6745747.70517783, -281818.9694374978 6741360.140423659, -287275.4628823152 6741521.973160591, -287517.6704213444 6739347.879098936, -289565.9031852934 6740541.283460463, -292265.3876691354 6737440.50485088, -293516.9531531122 6738182.939261692, -295040.9531870835 6735133.65838822, -296799.4406711317 6736840.313264023, -299815.9593295993 6736520.070939567, -300261.9797474203 6738491.056069455, -302246.374525842 6737670.661024111, -302744.7327209169 6739229.816202734, -304886.8783346152 6737018.866966852, -309334.0838092093 6742275.193065122, -308179.6486540568 6744915.513868336, -315712.8323184061 6749504.184125417, -316359.3324259638 6751606.754153582, -318586.9848811037 6750939.25124756, -316696.237912268 6752380.773264579, -320358.6389022993 6754503.380184531, -330823.8232433933 6749312.92900669, -331360.2342826238 6753364.692914436, -334862.0676519378 6753299.933789212, -336845.8857580982 6758730.764274261, -341457.1310779716 6763391.661353342, -345000.5538849132 6770523.80294413, -343563.1445244731 6773683.716232882, -344041.9859132033 6775546.632828682, -347972.4345765087 6780567.179202524, -347618.3771329405 6785057.42134741, -345698.1973397991 6785460.227811981, -345644.7438371022 6787510.746594898, -349756.3842850216 6789525.287574486, -349083.2618417807 6791341.637455119, -344387.573669927 6792499.118467894, -342033.0378415966 6794574.219620992, -343146.828973631 6795890.78764574, -344967.152957902 6794386.121131358, -347586.9940155128 6795958.201214379, -344494.781147125 6799637.740078923, -345322.0788044644 6803075.369447667, -341983.6739254187 6804953.80134684, -342088.9869754608 6809084.74399022, -338880.5202921835 6809456.508539948, -339337.3085518691 6811688.02779429, -337950.5655952228 6812871.373512149, -334601.4770734857 6814232.3783283, -331418.3061824546 6813402.674957315, -328351.8017620919 6815177.406470715, -335362.0852331665 6816937.820406293, -334055.077494703 6824672.356982205, -330262.9486828009 6826068.232634856, -328910.3876423631 6829649.460210826))",0.30523181933703664,0.3786494883325294,0.3038158515775333,0.3,0.0,0.0,-2.8748534396088434,-0.7302281442766546,-0.30947114832020894,0.46622167930730607,-0.05751972073009901
E06000020,Telford and Wrekin,-2.48941,52.714169,291802973.43834776,93575.19387150288,179854.0,616.3542402627354,66608.0,16793.0,23691.0,11579.0,9372.0,3666.0,1097.0,273.0,137.0,2.7001861638241653,32,12,17.79220923638062,6.672078463642732,3.158533097207262,12.036021397403836,0.35579129934052656,"POLYGON ((-257768.9893138954 6899721.779908409, -262483.6062995386 6899403.637924284, -264556.2259522594 6900941.307699893, -269285.2173910541 6886885.052150261, -269203.5723700799 6881555.817099996, -271245.1254028471 6880333.530895797, -271409.4519642568 6878040.641965794, -278496.4104867631 6880685.626228092, -283693.2899373715 6885387.571608796, -284493.6607983477 6888387.563802382, -291941.2124956104 6893504.568584273, -289143.6753474083 6897027.078869325, -296136.8011405171 6899479.089406099, -296490.3441867949 6904765.239693601, -294232.0226476346 6905984.453894237, -293030.0568229334 6904609.177817697, -291769.0524454946 6907716.703180645, -288567.6234194975 6907776.866220051, -289209.124932721 6911654.676563856, -287514.6847880897 6913061.02464821, -284069.3124080347 6912493.417417287, -282062.6949836476 6910947.675540462, -282475.0898331685 6909293.24393141, -280746.784398119 6911835.171665356, -278636.0108638195 6911404.109209794, -276796.8446342872 6912991.28405699, -275752.0206395575 6911913.619064455, -277152.7326859498 6908901.130761939, -275272.1030382497 6908432.794393354, -273429.243226058 6909123.854515783, -275281.5843166232 6915849.578286157, -268986.5760504738 6916989.418080475, -264679.3826316795 6914166.443770604, -263984.7325285858 6911161.700769365, -265500.5780274517 6910109.262345668, -257393.9843781568 6901174.273657371, -257768.9893138954 6899721.779908409))",0.3748040076951305,0.3979839202909027,0.22110712021973375,1.8,1.3,0.1,0.3414497695409221,0.555779700504779,1.021006496520735,0.5165191407480417,0.3598627940184629
E06000021,Stoke-on-Trent,-2.15888,53.017071,92988650.01736917,51304.033136838225,256375.0,2757.05690911861,107575.0,35357.0,35631.0,17258.0,12549.0,4452.0,1610.0,423.0,295.0,2.3832210085986523,43,23,16.772306192101414,8.971233544612383,3.0218199568807718,11.34888337468983,0.36289143065945884,"POLYGON ((-246295.9657722487 6945263.489261745, -245386.1660131112 6945414.514829195, -246626.9159643788 6951670.779452377, -245183.1026080087 6952530.058922508, -249217.7689660037 6962390.605929601, -244748.745902826 6965973.522684958, -242810.8305562033 6965433.134501765, -241752.5586707869 6965368.413341279, -240577.8492510378 6961795.525744664, -236598.4999666987 6960771.497138295, -235617.0746230926 6957714.336961891, -237308.6040033621 6957585.203227542, -236413.5143265059 6952839.951812076, -234156.9852743352 6950850.025544803, -234321.8170451734 6948420.704700963, -232498.871040666 6948318.177160244, -232867.9948587288 6946191.009597652, -231459.9461326326 6944142.161026365, -232449.4619101575 6944022.643588796, -231680.3253263888 6942741.757913077, -236181.8506414925 6940747.372897373, -237155.4455871729 6943529.44469313, -238859.4821168649 6944439.37167607, -240739.0163658977 6940245.873467781, -242331.313230554 6940308.873924874, -242855.7053221234 6938926.460367021, -246295.9657722487 6945263.489261745))",0.39144222330570455,0.38196392003900537,0.22038810336421255,0.9,4.2,0.4,-0.08336490000226152,-0.03646188646395905,0.7064066631919521,-0.5508913280505985,0.23301992889207665
E06000022,Bath and North East Somerset,-2.48654,51.356041,348611816.2105575,107062.69632869864,193282.0,554.4333009161683,73515.0,22535.0,26034.0,10483.0,9959.0,3327.0,908.0,183.0,86.0,2.629150513500646,27,29,13.969226311813827,15.003983816392628,3.0051547605037072,11.004048487701546,0.3756962978874916,"POLYGON ((-279463.347704757 6664065.930647855, -277376.4876153269 6664110.958110007, -277488.9774213786 6662173.278294021, -276178.7087292935 6662783.285816328, -274898.1856442899 6661772.653575413, -260854.0392707604 6665980.769258254, -258821.2337978869 6665527.849997099, -257439.4582707646 6662937.799320224, -255435.7554468171 6664069.42823652, -253646.3092743706 6661769.11671684, -255017.8334174453 6659958.813161622, -254010.4989716379 6658448.923500394, -255677.5516775884 6658032.411050782, -255150.7963429329 6653528.689556072, -260970.7687330671 6649260.438185882, -255635.3313582423 6648744.677547921, -256138.2574944845 6647067.094745162, -254820.6780376938 6645654.403677529, -265739.9246221412 6640214.479968486, -267269.0426601536 6642018.0413, -272924.5452765524 6636594.612050273, -275381.2845437716 6637257.549109594, -275849.7951230981 6636389.701051809, -279006.134389033 6637435.864704126, -277989.2145177594 6639539.429134372, -284735.4431974984 6641638.203445435, -292491.0004049013 6638124.470748967, -293738.3247449226 6640246.27603041, -299992.1884978292 6644379.215476736, -299135.3328334439 6646558.071300748, -301440.758880018 6647881.112265882, -299504.8503375516 6649965.146644655, -299915.8774192597 6655358.297280588, -298302.8523860945 6651849.012005864, -297083.7080624875 6651966.22669709, -297950.1159432457 6648621.532576266, -295995.1129337992 6648539.458717824, -294373.5499299401 6654518.179685134, -292772.5724397532 6654532.256012799, -292430.8566398038 6656652.833297268, -290994.707668982 6655540.1200348, -291957.8822622561 6657057.612231826, -289777.4112491771 6656953.463228192, -288332.1486952236 6658505.205355911, -286174.9966989516 6658829.832857667, -285075.223071443 6661028.322206751, -282306.9953855576 6660924.345334151, -281225.3060548927 6665133.539574287, -279463.347704757 6664065.930647855))",0.4107832079552157,0.3473215301993978,0.2313252139361141,0.6,0.1,0.1,-0.9225179361120618,-1.076108512465496,1.0490295946839683,1.0889156992476015,-0.23565229040977606
