code,population,dPOP,dHHS,1,2,3,4,5,6,7,8,households,d_general,0-29,30-59,60-89,Indian,Pakistani,Bangladeshi,6+,logPOP,d1,d2,d3,d4-d5,d6+,PCA0,PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,PCA9,PCA10,PCA11,PCA12,PCA13,PCA,PCR,error,perror,Actual,Predicted
E06000021,256375.0,0.6515144235144903,-0.7431447615640531,35357.0,35631.0,17258.0,12549.0,4452.0,1610.0,423.0,295.0,107575.0,16.772306192101414,0.5645305154357976,-0.5029499815742426,-0.15368837456127096,0.0306897093223077,0.7967397715223085,0.3696352925981412,2328.0,-0.03616372824315135,0.5416338468052178,-0.1389197142404323,0.2654245551452082,-0.6492479635706281,-0.1619729722423264,-0.2582706487801196,-1.086237806201993,-0.37355164217446646,0.22433963045825722,0.2681778429947689,1.1165196660267362,0.3800302747579385,-0.28352051277591084,-0.3619525428504381,-0.014227870663747241,0.25338783987956687,0.03251531644660379,-0.01595648394342104,-2.7188894792856848e-14,4.381510143623016,39.34022870018079,-22.567922508079374,-57.4,16.772306192101414,40.30070091637624
E06000022,193282.0,-0.45030184512123206,0.44208418650256737,22535.0,26034.0,10483.0,9959.0,3327.0,908.0,183.0,86.0,73515.0,13.969226311813827,0.9914807993714053,-1.7134435299085455,0.04539243980973636,-0.1437780021650846,-0.30338193972783917,-0.011876062226215263,1177.0,-0.3934758604602082,-0.02141825685751458,0.516079284882954,-1.0131826487407325,0.1812128400676688,-0.5418220722170578,0.7360126194395902,-0.3084523322843905,-0.6283735004685371,-1.6985477948124308,0.420348745423112,0.4788937540293432,0.15923891061225132,1.0353231256820938,0.42854424484112696,-0.22367025735105914,-0.4222943245308606,0.6118623536591125,-0.013049654552906841,-2.1262307788501627e-14,-28.26172754017319,10.246717853652733,3.7225084581610943,36.3,13.969226311813827,12.166664452506083
E06000023,463377.0,0.940706024766529,-0.008673992464378265,61607.0,60565.0,26593.0,21192.0,7932.0,3326.0,872.0,660.0,182747.0,16.617138960285036,1.9147999644511986,-0.7030309409329988,-1.1927641125914878,0.2504941301686753,0.5126777683707806,0.431046850659,4858.0,0.7125079114508779,0.7563894043547338,-0.1333625013226256,-0.8036982497810243,-0.6005878706805291,0.1714679015640669,-1.3131275952664163,-1.8393622283333073,-0.8587692429737537,-0.8827750569909498,-0.7648946232883399,1.1056189721021554,0.08210813553742569,0.6151439947584871,0.022597534624992435,-0.5276975351533084,0.05943691874028896,0.11726279018035846,0.014501203639456377,1.562583872137583e-14,-9.794703724536653,26.70558026453453,-10.088441304249493,-37.8,16.617138960285036,28.787634600988874
E06000024,215052.0,-0.42656914946295205,-0.48162510385416496,27115.0,33000.0,12468.0,11081.0,3406.0,900.0,156.0,101.0,88227.0,15.810129643063073,-1.1565291179440798,-0.3694050152767643,1.073790830701075,-0.3182445184267096,-0.30338193972783917,-0.011876062226215263,1157.0,-0.2584776266294664,-0.0011684307080768225,1.0850748830149648,-1.1049299549201599,-0.4236501899081637,-0.7372280758053625,2.2104636368661046,-0.17094715580401068,-0.5255290076333851,0.2572007715527387,0.3286989615011292,-0.7270864814120258,-0.18101539222298377,0.13336919239662204,-0.08834945787311269,-0.1518433711973363,0.22878585870510165,0.6279266532296437,-0.005668364975712723,-1.0845913454196655e-14,-12.817969811880749,24.011073501568823,-8.20094385850575,-34.2,15.810129643063073,23.396570637851557
E06000025,285093.0,-0.4308557968945401,0.5478227626494773,28554.0,38898.0,17056.0,16507.0,4961.0,1228.0,238.0,96.0,107538.0,21.045764013848114,-0.198426288769687,0.19454062263786084,0.05463753022939816,0.07602546248871714,0.01996538122893917,-0.011876062226215263,1562.0,0.09813203838182324,-1.0645399141258216,0.7328383854686248,0.13468675789948567,0.8733135013605484,-0.6420226399400724,0.1489882702998122,1.4539233206412865,-0.2161171828086439,0.29313428153256876,0.10973899296180357,-0.22336935544750236,0.03529746409797652,0.8968107782572222,0.08417754054515995,-0.2598621272955831,-0.2239389205561517,0.42899213403441816,-0.015286480556879943,-2.53157682947034e-14,-10.818002830951924,25.79355787447261,-4.747793860624498,-18.4,21.045764013848114,24.261169502217378
E06000026,262100.0,0.7493426490742642,-0.672720940503387,34317.0,38502.0,16644.0,12859.0,4667.0,1671.0,381.0,266.0,109307.0,12.590614269362838,0.47601137218692074,-0.8546077092932411,0.05273041532056646,-0.4420294400937295,-0.30338193972783917,-0.011876062226215263,2318.0,-0.00822938050519644,0.1671701388221333,0.46191849963955445,-0.31965359129789306,-0.5650972534718939,-0.19127866778450517,0.6757412074386517,-0.8209783881594691,-0.09645833104283309,-0.4700369643916262,-0.26748850764243104,0.7452937876850108,0.48895619848870975,-0.021615724785010143,0.028568713416948218,-0.4801422546063074,0.5880717947269686,0.39524031812339855,-0.00438657320674941,-1.0445655150411481e-14,-6.000732413352439,30.086983376645122,-17.496369107282284,-58.199999999999996,12.590614269362838,31.31123329373977
E06000027,136264.0,0.4585240641312113,-1.1000350152615241,20192.0,21959.0,7953.0,5879.0,2108.0,689.0,149.0,81.0,59010.0,12.475782304937475,-1.464609796933822,-1.1976087794150165,1.7299463060820763,-0.4420294400937295,-0.30338193972783917,-0.011876062226215263,919.0,-0.8356161383950638,0.8851653419861768,1.030420749803325,-1.5741494820590547,-1.4797890325533944,-0.5712841358367032,3.0323112309499685,-1.6668756371079876,-0.4974830818407899,-0.0037214847434936743,0.7475026197430898,-0.45228185547618444,-0.14180578894029586,-0.6863041227979064,-0.05880326810219405,0.12113027244715414,1.040703932275376,1.1140239906561344,-0.002781158588034241,-5.805234560355818e-15,-8.134347218587898,28.18538445806592,-15.709602153128444,-55.7,12.475782304937475,29.199034813688474
E06000030,222193.0,-0.06202447101281088,-0.1098182577535563,26143.0,30472.0,14261.0,11989.0,3813.0,1176.0,316.0,190.0,88360.0,22.05289995634426,-0.22497718435140296,1.05100323039023,-0.3361018605289095,0.589762784590505,0.22398230094548827,0.3696352925981412,1682.0,-0.21715898729472452,-0.292730662456587,0.2510725483482761,0.33490564594239913,0.1120843735443594,-0.3377141200792949,-0.4293101879025427,0.24952018382651583,0.0347288189492011,1.2151129602291921,0.2603165887990916,-0.3215520918230414,0.08866883851082225,0.44651059686629785,0.16252175650343564,-0.17646746294155136,0.01778458889669735,-0.3046844966541049,-0.0020544260565027446,-7.408296037342918e-15,3.641359288915382,38.68056414337144,-16.627664187027182,-43.0,22.05289995634426,36.30727257952637
E06000031,202259.0,-0.40634437976655674,0.9395891130137148,21252.0,24505.0,11997.0,9868.0,3870.0,1706.0,455.0,370.0,74023.0,13.349220553844328,0.61356651899311,0.47096828096698123,-0.7237604147500868,0.47029931597521507,0.9297773945418129,-0.011876062226215263,2531.0,-0.3360526441660827,-0.5157753155561556,-0.14390324730694282,0.38328590999499335,0.35933572073784126,0.6847948429375712,-1.5283824826644459,0.6040114934074395,0.06296496282717386,-0.15167640008449515,0.5825770119082739,0.06480254791744447,-0.6639179781677786,0.7286200936571964,-0.26225064152100247,0.06877824586680431,-0.03297884038146551,-0.5317057386296912,0.01291052987970436,1.3875220330432069e-14,-2.188557730949098,33.48461036897057,-20.135389815126246,-60.099999999999994,13.349220553844328,33.45887964233828
E06000032,213052.0,1.0373187837095472,1.591873383287885,20319.0,20641.0,12413.0,10617.0,5292.0,3098.0,1004.0,909.0,74293.0,59.14049152319622,1.2471779467288422,0.39710513949698106,-1.1896967683373842,0.7854335561215264,1.1594100179479376,1.1453003830049913,5011.0,-0.2702959830240289,-0.86173601356432,-1.6651640026280836,0.7425724094986998,1.4043519697765314,2.9284580433708465,-4.533038408004875,0.686074926783212,0.2637426653446372,-1.2927220381455016,0.8136223928010595,-0.5071708500115558,-0.056840716452788986,-0.5341551150837828,-0.48308925182528556,-0.2571217466697762,0.5881760111251894,-0.2936171078352865,0.011769364912021529,1.1002638916125153e-14,21.73832389379198,54.80960872899976,4.330882794196455,7.9,59.14049152319622,60.04006945837622
E06000033,183125.0,0.9236719863052991,-0.4107337225115013,24386.0,24848.0,11186.0,9501.0,3311.0,1076.0,236.0,134.0,74678.0,49.14675767918089,-0.5020390592314047,0.42284538283483014,0.13699499540583113,0.07602546248871714,0.22398230094548827,0.431046850659,1446.0,-0.4617547448373135,0.4876005840587106,-0.09560525763481068,-0.4973891829908383,-0.15416350916859503,-0.3156283825420164,0.01612354980304037,-0.9740851763914367,0.19658711528390616,0.7905100518312219,0.29416499822281983,-0.39002966329919897,0.16343477782324178,-0.2862584447655867,-0.05445050114138035,-0.15233443405199465,0.21262444057431718,0.7158870657761294,0.016932210730462496,1.9700188543212445e-14,8.684027169512426,43.17487668983841,5.971880989342473,13.8,49.14675767918089,42.61031670171458
E06000034,174341.0,0.009068421586741275,1.24635159756442,16368.0,19584.0,11128.0,10184.0,3676.0,1054.0,246.0,113.0,62353.0,45.88708335962281,0.6146174000476724,0.9128683367334169,-0.9203116709274635,0.22080696349591383,0.01996538122893917,0.3696352925981412,1413.0,-0.5239300944051031,-1.1413364999627864,-0.6288412924608476,1.5590392762412109,1.7024786974227764,-0.09312008571589121,-2.1413414970499,1.8602259646892358,1.0643106530238005,0.25225211844194173,0.3895242598463489,-0.01833016807558964,0.7514958597821371,0.8394701635272701,0.23691579404658136,0.12254888815049222,-0.6077647066769561,-0.055638468800821614,-0.01740464525799638,-2.873894941845144e-14,5.812989239343802,40.61604432243458,5.271039037188224,13.0,45.88708335962281,39.16613312077252
E06000035,278556.0,0.2141804857838627,0.411071808741387,29434.0,34837.0,18384.0,15493.0,5545.0,1908.0,388.0,220.0,106209.0,32.309481755912635,0.4323787786543705,0.13851628227803423,-0.3817714378028142,0.5034152333082328,0.22398230094548827,0.431046850659,2516.0,0.06879188162758927,-0.7692889193078946,-0.23085452693870112,1.1736054472474138,0.816551589471692,-0.02377752701077818,-1.3051823486597294,1.1107783039929875,-0.006578266554903345,0.2607888338609682,0.2494851474923795,0.42056957732923067,0.6387717970895722,0.19696934762187523,0.23350764830488874,0.04101258312147593,-0.040565607743358184,-0.03615748572335526,-0.012175348448552219,-2.1401224154695648e-14,5.245856288373174,40.110583166273656,-7.801101410361021,-19.400000000000002,32.309481755912635,40.257040769246785
E06000036,122549.0,0.040184593258734747,0.6447039047576107,12707.0,15522.0,7648.0,7185.0,2074.0,576.0,115.0,51.0,45878.0,29.376004700160752,-0.04032359658478643,1.3580173553446193,-0.6375045125381859,0.32894592816066165,0.17031852247495244,-0.011876062226215263,742.0,-0.9697968077651666,-0.7733358788882199,0.0643982047471782,0.7154171082228663,0.953338202182079,-0.5308259938205196,-0.9839337298533889,1.0320834805606223,1.082487401938289,1.0723294443318174,0.6086506244960419,-0.322610463369018,0.06998199734745535,1.0168283242067848,0.26996973868381113,-0.14743735842044342,-0.2875877984942975,0.07811152534233988,-0.014952416262937952,-2.5710633212040767e-14,2.893750986395517,38.014253084737916,-8.638248384577164,-22.7,29.376004700160752,34.333834383945884
E06000037,158450.0,-1.066869724513153,0.020659124225896896,16123.0,22607.0,10190.0,9502.0,2875.0,822.0,154.0,67.0,62340.0,27.769012306721365,-0.5809429326198492,0.35816880055453076,0.29588487063850505,0.117036681088861,0.01996538122893917,-0.011876062226215263,1043.0,-0.6448181178572167,-1.2399050973763477,0.7593211176591518,0.4827590143373293,0.8333581957846734,-0.49321457340655317,0.634936359582342,1.7233606478095933,0.0936732715997282,0.5770411774104721,0.9332428718832093,-0.37550879284476274,0.10047544387550066,0.6762199842145005,0.023888226066291016,-0.3365230177570479,-0.24282485400703657,-0.19895184558509874,-0.01339898963437392,-2.3792953472444805e-14,-7.5541923481045625,28.702451489852763,-0.933439183131398,-3.3000000000000003,27.769012306721365,26.65675904314244
